"","Student ID","Gender","First Generation Indicator","Term Code","Term UG Crs GPA","Cum UG Crs GPA"
"2703",8251048,"Male","Not First Generation College Stdnt","202420",2.92,3.28
"2704",8251072,"Female","Not First Generation College Stdnt","202110",4,4
"2705",8251072,"Female","Not First Generation College Stdnt","202120",3.91,3.95
"2706",8251072,"Female","Not First Generation College Stdnt","202210",3.94,3.95
"2707",8251072,"Female","Not First Generation College Stdnt","202220",3.81,3.92
"2708",8251072,"Female","Not First Generation College Stdnt","202310",3.68,3.87
"2709",8251072,"Female","Not First Generation College Stdnt","202320",3.94,3.88
"2710",8251072,"Female","Not First Generation College Stdnt","202410",3.54,3.84
"2711",8251072,"Female","Not First Generation College Stdnt","202420",3.82,3.82
"2712",8251114,"Male","Not First Generation College Stdnt","202110",3.06,3.06
"2713",8251114,"Male","Not First Generation College Stdnt","202120",1.17,1.98
"2714",8251114,"Male","Not First Generation College Stdnt","202210",2.01,1.99
"2715",8251114,"Male","Not First Generation College Stdnt","202220",2.12,2.03
"2716",8251114,"Male","Not First Generation College Stdnt","202310",2.4,2.12
"2717",8251114,"Male","Not First Generation College Stdnt","202320",3.14,2.32
"2718",8251114,"Male","Not First Generation College Stdnt","202410",2.52,2.35
"2719",8251114,"Male","Not First Generation College Stdnt","202420",3.42,2.51
"2720",8251501,"Male","Not First Generation College Stdnt","202110",3.61,3.61
"2721",8251501,"Male","Not First Generation College Stdnt","202120",3.45,3.52
"2722",8251501,"Male","Not First Generation College Stdnt","202210",2.54,3.15
"2723",8251501,"Male","Not First Generation College Stdnt","202220",3.35,3.2
"2724",8251501,"Male","Not First Generation College Stdnt","202310",3.4,3.24
"2725",8251501,"Male","Not First Generation College Stdnt","202320",2.5,3.19
"2726",8251501,"Male","Not First Generation College Stdnt","202410",3.42,3.22
"2727",8251501,"Male","Not First Generation College Stdnt","202420",3.5,3.27
"2728",8260957,"Male","Not First Generation College Stdnt","202110",3.77,3.77
"2729",8260957,"Male","Not First Generation College Stdnt","202120",3.74,3.75
"2730",8260957,"Male","Not First Generation College Stdnt","202210",3.6,3.69
"2731",8260957,"Male","Not First Generation College Stdnt","202220",3.54,3.65
"2732",8260957,"Male","Not First Generation College Stdnt","202310",3.34,3.58
"2733",8260957,"Male","Not First Generation College Stdnt","202320",3.42,3.55
"2734",8260957,"Male","Not First Generation College Stdnt","202410",3.2,3.5
"2735",8260957,"Male","Not First Generation College Stdnt","202420",3.15,3.46
"2736",8261450,"Female","Not First Generation College Stdnt","202110",3.62,3.62
"2737",8261450,"Female","Not First Generation College Stdnt","202120",3.51,3.57
"2738",8261450,"Female","Not First Generation College Stdnt","202210",3.12,3.42
"2739",8261450,"Female","Not First Generation College Stdnt","202220",3,3.32
"2740",8261450,"Female","Not First Generation College Stdnt","202310",2.75,3.22
"2741",8261450,"Female","Not First Generation College Stdnt","202320",2.65,3.12
"2742",8261450,"Female","Not First Generation College Stdnt","202410",3.27,3.14
"2743",8261450,"Female","Not First Generation College Stdnt","202420",2.86,3.1
"2744",8262661,"Female","Not First Generation College Stdnt","202010",4,4
"2745",8262661,"Female","Not First Generation College Stdnt","202020",3.7,3.85
"2746",8262661,"Female","Not First Generation College Stdnt","202110",4,3.9
"2747",8262661,"Female","Not First Generation College Stdnt","202120",3.7,3.85
"2748",8262661,"Female","Not First Generation College Stdnt","202210",3.17,3.45
"2749",8262661,"Female","Not First Generation College Stdnt","202220",2.59,3.18
"2750",8262661,"Female","Not First Generation College Stdnt","202310",3.2,3.19
"2751",8262661,"Female","Not First Generation College Stdnt","202320",3.35,3.21
"2752",8262661,"Female","Not First Generation College Stdnt","202410",2.66,3.11
"2753",8262661,"Female","Not First Generation College Stdnt","202420",3.4,3.18
"2754",8262661,"Female","Not First Generation College Stdnt","202510",NA,3.18
"2755",8263482,"Male","Not First Generation College Stdnt","202210",3.72,3.72
"2756",8263482,"Male","Not First Generation College Stdnt","202220",3.6,3.67
"2757",8263482,"Male","Not First Generation College Stdnt","202310",3.74,3.69
"2758",8263482,"Male","Not First Generation College Stdnt","202320",3.75,3.72
"2759",8263482,"Male","Not First Generation College Stdnt","202410",3.5,3.68
"2760",8263482,"Male","Not First Generation College Stdnt","202420",3.82,3.7
"2761",8263482,"Male","Not First Generation College Stdnt","202510",NA,3.7
"2762",8264086,"Male","Not First Generation College Stdnt","202020",4,4
"2763",8264086,"Male","Not First Generation College Stdnt","202110",4,4
"2764",8264086,"Male","Not First Generation College Stdnt","202120",4,4
"2765",8264086,"Male","Not First Generation College Stdnt","202210",3.85,3.92
"2766",8264086,"Male","Not First Generation College Stdnt","202220",3.8,3.88
"2767",8264086,"Male","Not First Generation College Stdnt","202310",3.88,3.88
"2768",8264086,"Male","Not First Generation College Stdnt","202320",3.8,3.86
"2769",8264086,"Male","Not First Generation College Stdnt","202410",4,3.88
"2770",8264086,"Male","Not First Generation College Stdnt","202420",3.92,3.89
"2771",8264086,"Male","Not First Generation College Stdnt","202510",NA,3.89
"2772",8264603,"Female","Not First Generation College Stdnt","202010",3.66,3.66
"2773",8264603,"Female","Not First Generation College Stdnt","202020",3.57,3.66
"2774",8264603,"Female","Not First Generation College Stdnt","202110",3.42,3.63
"2775",8264603,"Female","Not First Generation College Stdnt","202120",3.66,3.64
"2776",8264603,"Female","Not First Generation College Stdnt","202210",2.62,3.46
"2777",8264603,"Female","Not First Generation College Stdnt","202220",3.01,3.38
"2778",8265510,"Female","Not First Generation College Stdnt","202010",2.58,2.58
"2779",8265510,"Female","Not First Generation College Stdnt","202020",3.25,2.85
"2780",8265510,"Female","Not First Generation College Stdnt","202110",3.92,3.17
"2781",8265510,"Female","Not First Generation College Stdnt","202120",2.66,3.01
"2782",8265510,"Female","Not First Generation College Stdnt","202210",2.78,2.96
"2783",8265510,"Female","Not First Generation College Stdnt","202220",3.18,3.01
"2784",8265510,"Female","Not First Generation College Stdnt","202310",3.32,3.06
"2785",8265510,"Female","Not First Generation College Stdnt","202320",2.52,3
"2786",8266656,"Male","Not First Generation College Stdnt","202010",3.6,3.6
"2787",8266656,"Male","Not First Generation College Stdnt","202020",3.95,3.78
"2788",8266656,"Male","Not First Generation College Stdnt","202110",3.8,3.79
"2789",8266656,"Male","Not First Generation College Stdnt","202120",3.94,3.82
"2790",8266656,"Male","Not First Generation College Stdnt","202210",3.94,3.85
"2791",8266656,"Male","Not First Generation College Stdnt","202220",4,3.87
"2792",8266656,"Male","Not First Generation College Stdnt","202310",3.88,3.87
"2793",8266656,"Male","Not First Generation College Stdnt","202320",4,3.89
"2794",8268360,"Female","First Generation College Stdnt","202010",4,4
"2795",8268360,"Female","First Generation College Stdnt","202020",3.94,3.97
"2796",8268360,"Female","First Generation College Stdnt","202110",4,3.98
"2797",8268360,"Female","First Generation College Stdnt","202120",4,3.98
"2798",8268360,"Female","First Generation College Stdnt","202210",3.9,3.96
"2799",8268360,"Female","First Generation College Stdnt","202220",3.94,3.96
"2800",8268360,"Female","First Generation College Stdnt","202310",3.5,3.93
"2801",8268360,"Female","First Generation College Stdnt","202320",3.3,3.91
"2802",8273273,"Male","Not First Generation College Stdnt","202010",3.58,3.58
"2803",8273273,"Male","Not First Generation College Stdnt","202020",3.82,3.69
"2804",8273273,"Male","Not First Generation College Stdnt","202110",3.4,3.61
"2805",8273273,"Male","Not First Generation College Stdnt","202120",3.67,3.63
"2806",8273273,"Male","Not First Generation College Stdnt","202210",3.94,3.7
"2807",8273273,"Male","Not First Generation College Stdnt","202220",3.94,3.74
"2808",8273273,"Male","Not First Generation College Stdnt","202310",NA,NA
"2809",8273273,"Male","Not First Generation College Stdnt","202320",NA,NA
"2810",8274007,"Female","Not First Generation College Stdnt","202010",3.45,3.45
"2811",8274007,"Female","Not First Generation College Stdnt","202020",3.67,3.56
"2812",8274007,"Female","Not First Generation College Stdnt","202110",3.95,3.69
"2813",8274007,"Female","Not First Generation College Stdnt","202120",3.62,3.67
"2814",8274007,"Female","Not First Generation College Stdnt","202210",3.04,3.56
"2815",8274007,"Female","Not First Generation College Stdnt","202220",3.61,3.57
"2816",8274007,"Female","Not First Generation College Stdnt","202310",2.78,3.46
"2817",8274007,"Female","Not First Generation College Stdnt","202320",3.18,3.43
"2818",8274526,"Male","Not First Generation College Stdnt","202010",3.85,3.85
"2819",8274526,"Male","Not First Generation College Stdnt","202020",4,3.91
"2820",8274526,"Male","Not First Generation College Stdnt","202110",3.88,3.89
"2821",8274526,"Male","Not First Generation College Stdnt","202120",4,3.93
"2822",8274526,"Male","Not First Generation College Stdnt","202210",4,3.94
"2823",8274526,"Male","Not First Generation College Stdnt","202220",3.77,3.91
"2824",8274526,"Male","Not First Generation College Stdnt","202310",3.07,3.8
"2825",8274526,"Male","Not First Generation College Stdnt","202320",3.07,3.7
"2826",8275768,"Male","Not First Generation College Stdnt","202010",3,3.25
"2827",8275768,"Male","Not First Generation College Stdnt","202020",3.28,3.26
"2828",8275768,"Male","Not First Generation College Stdnt","202110",4,3.34
"2829",8275768,"Male","Not First Generation College Stdnt","202120",3.48,3.38
"2830",8275768,"Male","Not First Generation College Stdnt","202210",2.82,3.27
"2831",8275768,"Male","Not First Generation College Stdnt","202220",2.9,3.21
"2832",8275768,"Male","Not First Generation College Stdnt","202310",2.75,3.14
"2833",8275768,"Male","Not First Generation College Stdnt","202320",3.32,3.17
"2834",8275768,"Male","Not First Generation College Stdnt","202410",NA,NA
"2835",8275768,"Male","Not First Generation College Stdnt","202420",NA,NA
"2836",8275990,"Male","Not First Generation College Stdnt","202010",3.71,3.71
"2837",8275990,"Male","Not First Generation College Stdnt","202020",3.35,3.65
"2838",8275990,"Male","Not First Generation College Stdnt","202110",2.65,3.31
"2839",8275990,"Male","Not First Generation College Stdnt","202120",3.26,3.29
"2840",8275990,"Male","Not First Generation College Stdnt","202210",3.58,3.36
"2841",8275990,"Male","Not First Generation College Stdnt","202220",3.57,3.4
"2842",8275990,"Male","Not First Generation College Stdnt","202310",3.8,3.48
"2843",8275990,"Male","Not First Generation College Stdnt","202320",3.9,3.54
"2844",8276788,"Female","Not First Generation College Stdnt","202010",3.77,3.77
"2845",8276788,"Female","Not First Generation College Stdnt","202020",3.76,3.76
"2846",8276788,"Female","Not First Generation College Stdnt","202110",4,3.84
"2847",8276788,"Female","Not First Generation College Stdnt","202120",4,3.87
"2848",8276788,"Female","Not First Generation College Stdnt","202210",3.93,3.88
"2849",8276788,"Female","Not First Generation College Stdnt","202220",3.66,3.85
"2850",8276788,"Female","Not First Generation College Stdnt","202310",3.25,3.74
"2851",8276788,"Female","Not First Generation College Stdnt","202320",3.42,3.7
"2852",8276875,"Female","Not First Generation College Stdnt","202010",4,4
"2853",8276875,"Female","Not First Generation College Stdnt","202020",3.95,3.97
"2854",8276875,"Female","Not First Generation College Stdnt","202110",4,3.98
"2855",8276875,"Female","Not First Generation College Stdnt","202120",4,3.98
"2856",8276875,"Female","Not First Generation College Stdnt","202210",3.9,3.96
"2857",8276875,"Female","Not First Generation College Stdnt","202220",4,3.97
"2858",8276875,"Female","Not First Generation College Stdnt","202310",4,3.97
"2859",8276875,"Female","Not First Generation College Stdnt","202320",3.75,3.94
"2860",8276925,"Male","First Generation College Stdnt","202010",3.94,3.94
"2861",8276925,"Male","First Generation College Stdnt","202020",3.94,3.94
"2862",8276925,"Male","First Generation College Stdnt","202110",4,3.96
"2863",8276925,"Male","First Generation College Stdnt","202120",4,3.97
"2864",8276925,"Male","First Generation College Stdnt","202210",3.94,3.96
"2865",8276925,"Male","First Generation College Stdnt","202220",3.46,3.87
"2866",8276925,"Male","First Generation College Stdnt","202310",3.31,3.77
"2867",8276925,"Male","First Generation College Stdnt","202320",3.71,3.76
"2868",8277031,"Male","Not First Generation College Stdnt","202010",3.92,3.92
"2869",8277031,"Male","Not First Generation College Stdnt","202020",3.88,3.91
"2870",8277031,"Male","Not First Generation College Stdnt","202210",3.64,3.79
"2871",8277031,"Male","Not First Generation College Stdnt","202220",3.57,3.72
"2872",8277031,"Male","Not First Generation College Stdnt","202310",3.38,3.64
"2873",8277031,"Male","Not First Generation College Stdnt","202320",3.6,3.63
"2874",8277031,"Male","Not First Generation College Stdnt","202410",3.95,3.69
"2875",8277031,"Male","Not First Generation College Stdnt","202420",3.82,3.7
"2876",8277355,"Male","Not First Generation College Stdnt","202010",3.02,3.02
"2877",8277355,"Male","Not First Generation College Stdnt","202020",3.87,3.44
"2878",8277355,"Male","Not First Generation College Stdnt","202120",3.4,3.43
"2879",8277355,"Male","Not First Generation College Stdnt","202210",3.72,3.5
"2880",8277355,"Male","Not First Generation College Stdnt","202220",3.74,3.55
"2881",8277355,"Male","Not First Generation College Stdnt","202310",3.24,3.5
"2882",8277355,"Male","Not First Generation College Stdnt","202320",3.02,3.44
"2883",8277355,"Male","Not First Generation College Stdnt","202410",3.15,3.41
"2884",8277469,"Male","Not First Generation College Stdnt","202010",2.28,2.28
"2885",8277469,"Male","Not First Generation College Stdnt","202020",3,2.37
"2886",8277469,"Male","Not First Generation College Stdnt","202110",2.5,2.4
"2887",8277469,"Male","Not First Generation College Stdnt","202120",2.85,2.56
"2888",8277469,"Male","Not First Generation College Stdnt","202210",2.67,2.59
"2889",8277469,"Male","Not First Generation College Stdnt","202220",2.17,2.5
"2890",8277469,"Male","Not First Generation College Stdnt","202310",1.6,2.35
"2891",8277469,"Male","Not First Generation College Stdnt","202320",2.28,2.4
"2892",8277469,"Male","Not First Generation College Stdnt","202410",2.76,2.41
"2893",8278735,"Female","Not First Generation College Stdnt","202010",3.82,3.82
"2894",8278735,"Female","Not First Generation College Stdnt","202020",3.6,3.72
"2895",8278735,"Female","Not First Generation College Stdnt","202110",3.82,3.75
"2896",8278735,"Female","Not First Generation College Stdnt","202120",3.66,3.72
"2897",8278735,"Female","Not First Generation College Stdnt","202210",3.7,3.72
"2898",8278735,"Female","Not First Generation College Stdnt","202220",3.57,3.69
"2899",8278735,"Female","Not First Generation College Stdnt","202310",3.87,3.71
"2900",8278739,"Male","Not First Generation College Stdnt","202010",3.64,3.64
"2901",8278739,"Male","Not First Generation College Stdnt","202020",3.46,3.55
"2902",8278739,"Male","Not First Generation College Stdnt","202110",3.65,3.57
"2903",8278739,"Male","Not First Generation College Stdnt","202120",3,3.35
"2904",8278739,"Male","Not First Generation College Stdnt","202210",3.17,3.31
"2905",8278739,"Male","Not First Generation College Stdnt","202220",2.78,3.19
"2906",8278739,"Male","Not First Generation College Stdnt","202310",2.58,3.08
"2907",8278739,"Male","Not First Generation College Stdnt","202320",3.46,3.12
"2908",8279077,"Male","Not First Generation College Stdnt","202010",3.22,3.22
"2909",8279077,"Male","Not First Generation College Stdnt","202020",3.7,3.3
"2910",8279077,"Male","Not First Generation College Stdnt","202110",3.81,3.54
"2911",8279077,"Male","Not First Generation College Stdnt","202120",3.56,3.57
"2912",8279077,"Male","Not First Generation College Stdnt","202210",3.94,3.65
"2913",8279077,"Male","Not First Generation College Stdnt","202220",3.48,3.62
"2914",8279077,"Male","Not First Generation College Stdnt","202310",3.74,3.64
"2915",8279077,"Male","Not First Generation College Stdnt","202320",3.52,3.63
"2916",8279285,"Male","Not First Generation College Stdnt","202010",3.62,3.62
"2917",8279285,"Male","Not First Generation College Stdnt","202020",3.64,3.63
"2918",8279285,"Male","Not First Generation College Stdnt","202110",3.7,3.65
"2919",8279285,"Male","Not First Generation College Stdnt","202120",3.75,3.68
"2920",8279285,"Male","Not First Generation College Stdnt","202210",2.85,3.58
"2921",8279285,"Male","Not First Generation College Stdnt","202220",2.98,3.48
"2922",8279285,"Male","Not First Generation College Stdnt","202310",2.55,3.35
"2923",8279285,"Male","Not First Generation College Stdnt","202320",2.95,3.3
"2924",8279703,"Female","First Generation College Stdnt","202010",3.31,3.31
"2925",8279703,"Female","First Generation College Stdnt","202020",3.89,3.54
"2926",8279703,"Female","First Generation College Stdnt","202110",3.24,3.46
"2927",8279703,"Female","First Generation College Stdnt","202120",2.61,3.22
"2928",8279703,"Female","First Generation College Stdnt","202210",2.68,3.15
"2929",8279703,"Female","First Generation College Stdnt","202220",NA,3.15
"2930",8279703,"Female","First Generation College Stdnt","202310",2.93,3.12
"2931",8279703,"Female","First Generation College Stdnt","202320",2.35,3
"2932",8280063,"Male","Not First Generation College Stdnt","202010",2.93,2.93
"2933",8280063,"Male","Not First Generation College Stdnt","202020",3.58,3.21
"2934",8280063,"Male","Not First Generation College Stdnt","202110",3.28,3.23
"2935",8280063,"Male","Not First Generation College Stdnt","202120",3.23,3.27
"2936",8280063,"Male","Not First Generation College Stdnt","202210",3.68,3.42
"2937",8280063,"Male","Not First Generation College Stdnt","202220",3.45,3.44
"2938",8280063,"Male","Not First Generation College Stdnt","202310",3.34,3.42
"2939",8280063,"Male","Not First Generation College Stdnt","202320",3.4,3.42
"2940",8280174,"Male","Not First Generation College Stdnt","202010",3.7,3.7
"2941",8280174,"Male","Not First Generation College Stdnt","202020",NA,3.7
"2942",8280174,"Male","Not First Generation College Stdnt","202110",3.31,3.54
"2943",8280174,"Male","Not First Generation College Stdnt","202120",3.34,3.47
"2944",8280174,"Male","Not First Generation College Stdnt","202210",3,3.36
"2945",8280174,"Male","Not First Generation College Stdnt","202220",2.82,3.26
"2946",8280174,"Male","Not First Generation College Stdnt","202310",3.14,3.23
"2947",8280174,"Male","Not First Generation College Stdnt","202320",3.63,3.3
"2948",8280433,"Male","Not First Generation College Stdnt","202010",3.23,3.23
"2949",8280433,"Male","Not First Generation College Stdnt","202020",3.66,3.42
"2950",8280433,"Male","Not First Generation College Stdnt","202110",3.9,3.6
"2951",8280433,"Male","Not First Generation College Stdnt","202120",3.88,3.66
"2952",8280433,"Male","Not First Generation College Stdnt","202210",3.95,3.73
"2953",8280433,"Male","Not First Generation College Stdnt","202220",3.83,3.75
"2954",8280433,"Male","Not First Generation College Stdnt","202310",3.82,3.75
"2955",8280433,"Male","Not First Generation College Stdnt","202320",3.94,3.78
"2956",8280700,"Male","Not First Generation College Stdnt","202010",3.14,3.14
"2957",8280700,"Male","Not First Generation College Stdnt","202020",NA,3.07
"2958",8280700,"Male","Not First Generation College Stdnt","202110",3.17,3.12
"2959",8280700,"Male","Not First Generation College Stdnt","202120",3.28,3.21
"2960",8280700,"Male","Not First Generation College Stdnt","202210",3.48,3.27
"2961",8280700,"Male","Not First Generation College Stdnt","202220",3.06,3.26
"2962",8280700,"Male","Not First Generation College Stdnt","202310",3.4,3.28
"2963",8280700,"Male","Not First Generation College Stdnt","202320",3.4,3.28
"2964",8281275,"Male","Not First Generation College Stdnt","202010",3.36,3.36
"2965",8281275,"Male","Not First Generation College Stdnt","202020",3.56,3.44
"2966",8281275,"Male","Not First Generation College Stdnt","202110",3.76,3.53
"2967",8281275,"Male","Not First Generation College Stdnt","202120",3.8,3.63
"2968",8281275,"Male","Not First Generation College Stdnt","202210",3.62,3.63
"2969",8281275,"Male","Not First Generation College Stdnt","202220",3.56,3.61
"2970",8281275,"Male","Not First Generation College Stdnt","202310",3.75,3.64
"2971",8281275,"Male","Not First Generation College Stdnt","202320",3.92,3.68
"2972",8281767,"Male","Not First Generation College Stdnt","202010",2.95,2.95
"2973",8281767,"Male","Not First Generation College Stdnt","202020",3.56,3.16
"2974",8281767,"Male","Not First Generation College Stdnt","202110",NA,3.16
"2975",8281767,"Male","Not First Generation College Stdnt","202120",NA,3.04
"2976",8281767,"Male","Not First Generation College Stdnt","202210",1.56,2.69
"2977",8281767,"Male","Not First Generation College Stdnt","202220",3.35,2.85
"2978",8281767,"Male","Not First Generation College Stdnt","202310",2.36,2.74
"2979",8281767,"Male","Not First Generation College Stdnt","202320",2.61,2.7
"2980",8281767,"Male","Not First Generation College Stdnt","202410",3.17,2.75
"2981",8281767,"Male","Not First Generation College Stdnt","202420",2.92,2.76
"2982",8281982,"Male","Not First Generation College Stdnt","202010",3.37,3.37
"2983",8281982,"Male","Not First Generation College Stdnt","202020",3.92,3.6
"2984",8281982,"Male","Not First Generation College Stdnt","202110",4,3.67
"2985",8281982,"Male","Not First Generation College Stdnt","202120",3.77,3.69
"2986",8281982,"Male","Not First Generation College Stdnt","202210",3.32,3.6
"2987",8281982,"Male","Not First Generation College Stdnt","202220",3.35,3.55
"2988",8281982,"Male","Not First Generation College Stdnt","202310",3.34,3.52
"2989",8281982,"Male","Not First Generation College Stdnt","202320",2.88,3.45
"2990",8282747,"Male","Not First Generation College Stdnt","202010",3.88,3.88
"2991",8282747,"Male","Not First Generation College Stdnt","202020",4,3.93
"2992",8282747,"Male","Not First Generation College Stdnt","202110",3.86,3.9
"2993",8282747,"Male","Not First Generation College Stdnt","202120",3.88,3.9
"2994",8282747,"Male","Not First Generation College Stdnt","202210",4,3.92
"2995",8282747,"Male","Not First Generation College Stdnt","202220",3.94,3.9
"2996",8282747,"Male","Not First Generation College Stdnt","202310",4,3.9
"2997",8282747,"Male","Not First Generation College Stdnt","202320",NA,NA
"2998",8282974,"Male","Not First Generation College Stdnt","202010",3.12,3.12
"2999",8282974,"Male","Not First Generation College Stdnt","202020",3.51,3.3
"3000",8282974,"Male","Not First Generation College Stdnt","202110",3.56,3.36
"3001",8282974,"Male","Not First Generation College Stdnt","202120",3.75,3.45
"3002",8282974,"Male","Not First Generation College Stdnt","202210",3.26,3.39
"3003",8282974,"Male","Not First Generation College Stdnt","202220",3.28,3.37
"3004",8282974,"Male","Not First Generation College Stdnt","202310",3.54,3.39
"3005",8282974,"Male","Not First Generation College Stdnt","202320",3.32,3.38
"3006",8283170,"Male","Not First Generation College Stdnt","202010",3.01,3.01
"3007",8283170,"Male","Not First Generation College Stdnt","202020",4,3.17
"3008",8283170,"Male","Not First Generation College Stdnt","202110",3.7,3.2
"3009",8283170,"Male","Not First Generation College Stdnt","202120",2.74,3
"3010",8283170,"Male","Not First Generation College Stdnt","202210",2.54,2.87
"3011",8283170,"Male","Not First Generation College Stdnt","202220",2.48,2.78
"3012",8283170,"Male","Not First Generation College Stdnt","202310",2.55,2.73
"3013",8283170,"Male","Not First Generation College Stdnt","202320",1.83,2.55
"3014",8283359,"Male","Not First Generation College Stdnt","202010",3.66,3.66
"3015",8283359,"Male","Not First Generation College Stdnt","202020",3.74,3.73
"3016",8283359,"Male","Not First Generation College Stdnt","202110",3.85,3.76
"3017",8283359,"Male","Not First Generation College Stdnt","202120",3.88,3.8
"3018",8283359,"Male","Not First Generation College Stdnt","202210",3.88,3.81
"3019",8283359,"Male","Not First Generation College Stdnt","202220",3.94,3.84
"3020",8283359,"Male","Not First Generation College Stdnt","202310",3.9,3.85
"3021",8283359,"Male","Not First Generation College Stdnt","202320",3.75,3.83
"3022",8283387,"Male","Not First Generation College Stdnt","202010",3.96,3.96
"3023",8283387,"Male","Not First Generation College Stdnt","202020",3.92,3.94
"3024",8283387,"Male","Not First Generation College Stdnt","202110",3.77,3.89
"3025",8283387,"Male","Not First Generation College Stdnt","202120",3.54,3.8
"3026",8283387,"Male","Not First Generation College Stdnt","202210",3.52,3.76
"3027",8283387,"Male","Not First Generation College Stdnt","202220",3.21,3.66
"3028",8283387,"Male","Not First Generation College Stdnt","202310",3.55,3.64
"3029",8283387,"Male","Not First Generation College Stdnt","202320",4,3.68
"3030",8283387,"Male","Not First Generation College Stdnt","202410",NA,NA
"3031",8283387,"Male","Not First Generation College Stdnt","202420",NA,NA
"3032",8284065,"Male","Not First Generation College Stdnt","202010",3.3,3.3
"3033",8284065,"Male","Not First Generation College Stdnt","202020",3.62,3.47
"3034",8284065,"Male","Not First Generation College Stdnt","202110",3.74,3.55
"3035",8284065,"Male","Not First Generation College Stdnt","202120",3.46,3.53
"3036",8284065,"Male","Not First Generation College Stdnt","202210",3.21,3.46
"3037",8284065,"Male","Not First Generation College Stdnt","202220",NA,3.46
"3038",8284065,"Male","Not First Generation College Stdnt","202310",3.77,3.5
"3039",8284065,"Male","Not First Generation College Stdnt","202320",2.62,3.39
"3040",8284203,"Male","Not First Generation College Stdnt","202010",1.57,1.57
"3041",8284203,"Male","Not First Generation College Stdnt","202020",3.5,2.15
"3042",8284203,"Male","Not First Generation College Stdnt","202110",2.85,2.44
"3043",8284203,"Male","Not First Generation College Stdnt","202120",2.63,2.48
"3044",8284203,"Male","Not First Generation College Stdnt","202210",3.42,2.72
"3045",8284203,"Male","Not First Generation College Stdnt","202220",2.86,2.75
"3046",8284203,"Male","Not First Generation College Stdnt","202310",2.94,2.78
"3047",8284203,"Male","Not First Generation College Stdnt","202320",3.25,2.84
"3048",8284510,"Female","Not First Generation College Stdnt","202010",3.95,3.95
"3049",8284510,"Female","Not First Generation College Stdnt","202020",3.96,3.96
"3050",8284510,"Female","Not First Generation College Stdnt","202110",4,3.97
"3051",8284510,"Female","Not First Generation College Stdnt","202120",4,3.97
"3052",8284510,"Female","Not First Generation College Stdnt","202210",4,3.98
"3053",8284510,"Female","Not First Generation College Stdnt","202220",3.85,3.95
"3054",8284510,"Female","Not First Generation College Stdnt","202310",3.95,3.95
"3055",8284510,"Female","Not First Generation College Stdnt","202320",3.94,3.95
"3056",8284604,"Female","Not First Generation College Stdnt","202010",4,4
"3057",8284604,"Female","Not First Generation College Stdnt","202020",3.79,3.89
"3058",8284604,"Female","Not First Generation College Stdnt","202110",3.8,3.87
"3059",8284604,"Female","Not First Generation College Stdnt","202210",3.7,3.82
"3060",8284604,"Female","Not First Generation College Stdnt","202220",4,3.86
"3061",8284604,"Female","Not First Generation College Stdnt","202310",3.7,3.83
"3062",8284604,"Female","Not First Generation College Stdnt","202320",3.94,3.85
"3063",8284604,"Female","Not First Generation College Stdnt","202410",4,3.87
"3064",8284681,"Male","Not First Generation College Stdnt","202010",3.52,3.52
"3065",8284681,"Male","Not First Generation College Stdnt","202020",3.51,3.51
"3066",8284681,"Male","Not First Generation College Stdnt","202110",3.93,3.57
"3067",8284681,"Male","Not First Generation College Stdnt","202120",3.83,3.64
"3068",8284681,"Male","Not First Generation College Stdnt","202210",3.06,3.51
"3069",8284681,"Male","Not First Generation College Stdnt","202220",3.38,3.49
"3070",8284681,"Male","Not First Generation College Stdnt","202310",3.4,3.47
"3071",8284681,"Male","Not First Generation College Stdnt","202320",3.52,3.5
"3072",8285262,"Male","Not First Generation College Stdnt","202010",3.84,3.84
"3073",8285262,"Male","Not First Generation College Stdnt","202020",4,3.92
"3074",8285262,"Male","Not First Generation College Stdnt","202110",4,3.94
"3075",8285262,"Male","Not First Generation College Stdnt","202120",4,3.96
"3076",8285262,"Male","Not First Generation College Stdnt","202210",4,3.96
"3077",8285262,"Male","Not First Generation College Stdnt","202220",4,3.97
"3078",8285592,"Male","Not First Generation College Stdnt","202010",3.22,3.22
"3079",8285592,"Male","Not First Generation College Stdnt","202020",3.74,3.47
"3080",8285592,"Male","Not First Generation College Stdnt","202110",3.6,3.5
"3081",8285592,"Male","Not First Generation College Stdnt","202120",2.54,3.25
"3082",8285592,"Male","Not First Generation College Stdnt","202210",2.25,3.08
"3083",8285592,"Male","Not First Generation College Stdnt","202220",NA,3.08
"3084",8285592,"Male","Not First Generation College Stdnt","202310",NA,3.08
"3085",8285592,"Male","Not First Generation College Stdnt","202320",0,2.54
"3086",8286290,"Male","Not First Generation College Stdnt","202010",3,3
"3087",8286290,"Male","Not First Generation College Stdnt","202020",3.4,3.1
"3088",8286290,"Male","Not First Generation College Stdnt","202110",3.3,3.17
"3089",8286290,"Male","Not First Generation College Stdnt","202120",3.5,3.3
"3090",8286290,"Male","Not First Generation College Stdnt","202210",3.4,3.33
"3091",8286290,"Male","Not First Generation College Stdnt","202220",3.17,3.3
"3092",8286290,"Male","Not First Generation College Stdnt","202310",3.25,3.29
"3093",8286290,"Male","Not First Generation College Stdnt","202320",3.1,3.27
"3094",8286362,"Male","Not First Generation College Stdnt","202010",4,4
"3095",8286362,"Male","Not First Generation College Stdnt","202020",4,4
