"","Student ID","Cohort Term","Term Code","Enrolled Student Count","Major 1","Major 2","Major 3"
"983",8162906,"202310","202410",1,"BA Major",NA,NA
"984",8162906,"202310","202420",1,"Finance",NA,NA
"985",8162906,"202310","202510",1,"Finance",NA,NA
"986",8163008,"202310","202310",1,"Finance",NA,NA
"987",8163008,"202310","202320",1,"Finance",NA,NA
"988",8163008,"202310","202410",1,"Finance",NA,NA
"989",8163008,"202310","202420",1,"Finance",NA,NA
"990",8163008,"202310","202510",1,"Accountancy","Finance",NA
"991",8163086,"202310","202310",1,"Accountancy",NA,NA
"992",8163086,"202310","202320",1,"Accountancy",NA,NA
"993",8163086,"202310","202410",1,"Accountancy","Finance",NA
"994",8163086,"202310","202420",1,"Accountancy","Finance",NA
"995",8163086,"202310","202510",1,"BA Major","Finance",NA
"996",8163102,"202310","202310",1,"Accountancy",NA,NA
"997",8163102,"202310","202320",1,"Accountancy",NA,NA
"998",8163102,"202310","202410",1,"Accountancy",NA,NA
"999",8163102,"202310","202420",1,"Accountancy","BA Major",NA
"1000",8163102,"202310","202510",1,"Accountancy","BA Major",NA
"1001",8163147,"202310","202310",1,"BA Major","Entrepreneurship",NA
"1002",8163147,"202310","202320",1,"BA Major","Entrepreneurship",NA
"1003",8163147,"202310","202410",1,"BA Major","Entrepreneurship",NA
"1004",8163147,"202310","202420",1,"BA Major","Entrepreneurship",NA
"1005",8163147,"202310","202510",1,"BA Major","Entrepreneurship",NA
"1006",8163195,"202310","202310",1,"BA Major",NA,NA
"1007",8163195,"202310","202320",1,"BA Major",NA,NA
"1008",8163195,"202310","202410",1,"Marketing",NA,NA
"1009",8163195,"202310","202420",1,"Marketing",NA,NA
"1010",8163195,"202310","202510",1,"Marketing",NA,NA
"1011",8163233,"202310","202310",1,"CAS","Undeclared - Business",NA
"1012",8163233,"202310","202320",1,"CAS","Undeclared - Business",NA
"1013",8163233,"202310","202410",1,"Accountancy",NA,NA
"1014",8163233,"202310","202420",1,"Accountancy",NA,NA
"1015",8163233,"202310","202510",1,"Accountancy","BA Major",NA
"1016",8163250,"202310","202310",1,"CAS",NA,NA
"1017",8163250,"202310","202320",1,"CAS",NA,NA
"1018",8163250,"202310","202410",1,"Undeclared - Business",NA,NA
"1019",8163250,"202310","202420",1,"Undeclared - Business",NA,NA
"1020",8163250,"202310","202510",1,"BA Major","Supply Chain & Operations Mgmt",NA
"1021",8163402,"202310","202310",1,"BA Major","CCA",NA
"1022",8163402,"202310","202320",1,"BA Major",NA,NA
"1023",8163402,"202310","202410",1,"BA Major",NA,NA
"1024",8163402,"202310","202420",1,"BA Major","CAS",NA
"1025",8163402,"202310","202510",1,"BA Major","CAS",NA
"1026",8163696,"202310","202310",1,"BA Major",NA,NA
"1027",8163696,"202310","202320",1,"BA Major",NA,NA
"1028",8163696,"202310","202410",1,"BA Major",NA,NA
"1029",8163696,"202310","202420",1,"Accountancy",NA,NA
"1030",8163696,"202310","202510",1,"Accountancy",NA,NA
"1031",8163731,"202310","202310",1,"BA Major",NA,NA
"1032",8163731,"202310","202320",1,"BA Major",NA,NA
"1033",8163731,"202310","202410",1,"Finance",NA,NA
"1034",8163731,"202310","202420",1,"Finance",NA,NA
"1035",8163731,"202310","202510",1,"Finance",NA,NA
"1036",8163855,"202310","202310",1,"Finance",NA,NA
"1037",8163855,"202310","202320",1,"Finance",NA,NA
"1038",8163855,"202310","202410",1,"BA Major","Finance",NA
"1039",8163855,"202310","202420",1,"BA Major","Finance",NA
"1040",8163855,"202310","202510",1,"BA Major","Finance",NA
"1041",8163909,"202310","202310",1,"Business Economics",NA,NA
"1042",8163909,"202310","202320",1,"Business Economics",NA,NA
"1043",8163909,"202310","202410",1,"Business Economics",NA,NA
"1044",8163909,"202310","202420",1,"BA Major",NA,NA
"1045",8163909,"202310","202510",1,"BA Major",NA,NA
"1046",8164025,"202310","202310",1,"BA Major",NA,NA
"1047",8164025,"202310","202320",1,"BA Major",NA,NA
"1048",8164025,"202310","202410",1,"Accountancy",NA,NA
"1049",8164025,"202310","202420",1,"Accountancy",NA,NA
"1050",8164025,"202310","202510",1,"Accountancy",NA,NA
"1051",8164180,"202310","202310",1,"Undeclared - Business",NA,NA
"1052",8164180,"202310","202320",1,"Undeclared - Business",NA,NA
"1053",8164180,"202310","202410",1,"Undeclared - Business",NA,NA
"1054",8164180,"202310","202420",1,"BA Major",NA,NA
"1055",8164180,"202310","202510",1,"BA Major",NA,NA
"1056",8164296,"202310","202310",1,"Human Capital Mgmt& Leadership",NA,NA
"1057",8164296,"202310","202320",1,"Human Capital Mgmt& Leadership",NA,NA
"1058",8164296,"202310","202410",1,"BA Major","Human Capital Mgmt& Leadership",NA
"1059",8164296,"202310","202420",1,"BA Major","Human Capital Mgmt& Leadership",NA
"1060",8164296,"202310","202510",1,"BA Major","Human Capital Mgmt& Leadership",NA
"1061",8164571,"202310","202310",1,"BA Major",NA,NA
"1062",8164571,"202310","202320",1,"BA Major",NA,NA
"1063",8164571,"202310","202410",1,"BA Major",NA,NA
"1064",8164571,"202310","202420",1,"BA Major",NA,NA
"1065",8164571,"202310","202510",1,"BA Major",NA,NA
"1066",8164864,"202310","202310",1,"Accountancy",NA,NA
"1067",8164864,"202310","202320",1,"Accountancy",NA,NA
"1068",8164864,"202310","202410",1,"Accountancy",NA,NA
"1069",8164864,"202310","202420",1,"Accountancy","BA Major",NA
"1070",8164864,"202310","202510",1,"Accountancy","BA Major",NA
"1071",8164883,"202310","202310",1,"BA Major",NA,NA
"1072",8164883,"202310","202320",1,"BA Major",NA,NA
"1073",8164883,"202310","202410",1,"BA Major",NA,NA
"1074",8164883,"202310","202420",1,"BA Major",NA,NA
"1075",8164883,"202310","202510",1,"BA Major",NA,NA
"1076",8164912,"202310","202310",1,"Undeclared - Business",NA,NA
"1077",8164912,"202310","202320",1,"Undeclared - Business",NA,NA
"1078",8164912,"202310","202410",1,"BA Major",NA,NA
"1079",8164912,"202310","202420",1,"BA Major",NA,NA
"1080",8164912,"202310","202510",1,"BA Major",NA,NA
"1081",8165255,"202310","202310",1,"BA Major",NA,NA
"1082",8165255,"202310","202320",1,"BA Major",NA,NA
"1083",8165255,"202310","202410",1,"BA Major",NA,NA
"1084",8165255,"202310","202420",1,"Finance",NA,NA
"1085",8165255,"202310","202510",1,"Finance",NA,NA
"1086",8165872,"202310","202310",1,"Finance",NA,NA
"1087",8165872,"202310","202320",1,"BA Major","Finance",NA
"1088",8165872,"202310","202410",1,"BA Major","Finance",NA
"1089",8165872,"202310","202420",1,"BA Major","Finance",NA
"1090",8165872,"202310","202510",1,"BA Major","Finance",NA
"1091",8166070,"202310","202310",1,"EHS","Undeclared - Business",NA
"1092",8166070,"202310","202320",1,"EHS","Undeclared - Business",NA
"1093",8166070,"202310","202410",1,"BA Major","EHS",NA
"1094",8166070,"202310","202420",1,"BA Major","EHS",NA
"1095",8166070,"202310","202510",1,"BA Major","EHS",NA
"1096",8166091,"202310","202310",1,"BA Major",NA,NA
"1097",8166091,"202310","202320",1,"BA Major",NA,NA
"1098",8166091,"202310","202410",1,"BA Major",NA,NA
"1099",8166091,"202310","202420",1,"BA Major",NA,NA
"1100",8166091,"202310","202510",1,"BA Major",NA,NA
"1101",8166116,"202310","202310",1,"BA Major",NA,NA
"1102",8166116,"202310","202320",1,"BA Major",NA,NA
"1103",8166116,"202310","202410",1,"BA Major",NA,NA
"1104",8166116,"202310","202420",1,"Finance",NA,NA
"1105",8166116,"202310","202510",1,"Finance",NA,NA
"1106",8166267,"202310","202310",1,"BA Major",NA,NA
"1107",8166267,"202310","202320",1,"Undeclared - Business",NA,NA
"1108",8166267,"202310","202410",1,"Undeclared - Business",NA,NA
"1109",8166267,"202310","202420",1,"Marketing",NA,NA
"1110",8166267,"202310","202510",1,"Marketing",NA,NA
"1111",8166844,"202310","202310",1,"BA Major",NA,NA
"1112",8166844,"202310","202320",1,"BA Major",NA,NA
"1113",8166844,"202310","202410",1,"BA Major",NA,NA
"1114",8166844,"202310","202420",1,"BA Major",NA,NA
"1115",8166844,"202310","202510",1,"BA Major",NA,NA
"1116",8166978,"202310","202310",1,"BA Major",NA,NA
"1117",8166978,"202310","202320",1,"BA Major",NA,NA
"1118",8166978,"202310","202410",1,"BA Major",NA,NA
"1119",8166978,"202310","202420",1,"BA Major",NA,NA
"1120",8166978,"202310","202510",1,"BA Major",NA,NA
"1121",8167256,"202310","202310",1,"BA Major",NA,NA
"1122",8167256,"202310","202320",1,"BA Major",NA,NA
"1123",8167256,"202310","202410",1,"Marketing",NA,NA
"1124",8167256,"202310","202420",1,"Marketing",NA,NA
"1125",8167256,"202310","202510",1,"Marketing",NA,NA
"1126",8167504,"202310","202310",1,"Marketing",NA,NA
"1127",8167504,"202310","202320",1,"Marketing",NA,NA
"1128",8167504,"202310","202410",1,"BA Major",NA,NA
"1129",8167504,"202310","202420",1,"BA Major",NA,NA
"1130",8167504,"202310","202510",1,"BA Major",NA,NA
"1131",8167563,"202310","202310",1,"BA Major",NA,NA
"1132",8167563,"202310","202320",1,"BA Major",NA,NA
"1133",8167563,"202310","202410",1,"BA Major",NA,NA
"1134",8167563,"202310","202420",1,"Marketing",NA,NA
"1135",8167563,"202310","202510",1,"Marketing",NA,NA
"1136",8167567,"202310","202310",1,"BA Major",NA,NA
"1137",8167567,"202310","202320",1,"BA Major",NA,NA
"1138",8167567,"202310","202410",1,"BA Major",NA,NA
"1139",8167567,"202310","202420",1,"BA Major",NA,NA
"1140",8167567,"202310","202510",1,"BA Major",NA,NA
"1141",8167996,"202310","202310",1,"Finance",NA,NA
"1142",8167996,"202310","202320",1,"Finance",NA,NA
"1143",8167996,"202310","202410",1,"BA Major",NA,NA
"1144",8167996,"202310","202420",1,"BA Major",NA,NA
"1145",8167996,"202310","202510",1,"BA Major",NA,NA
"1146",8168302,"202310","202310",1,"Business Economics",NA,NA
"1147",8168302,"202310","202320",1,"Business Economics",NA,NA
"1148",8168302,"202310","202410",1,"BA Major","Business Economics",NA
"1149",8168302,"202310","202420",1,"BA Major","Business Economics",NA
"1150",8168302,"202310","202510",1,"BA Major","Business Economics",NA
"1151",8168593,"202310","202310",1,"BA Major",NA,NA
"1152",8168593,"202310","202320",1,"BA Major",NA,NA
"1153",8168593,"202310","202410",1,"BA Major",NA,NA
"1154",8168593,"202310","202420",1,"BA Major",NA,NA
"1155",8168593,"202310","202510",1,"BA Major",NA,NA
"1156",8168703,"202310","202310",1,"BA Major",NA,NA
"1157",8168703,"202310","202320",1,"Finance",NA,NA
"1158",8168703,"202310","202410",1,"Finance",NA,NA
"1159",8168703,"202310","202420",1,"Finance",NA,NA
"1160",8168703,"202310","202510",1,"Finance",NA,NA
"1161",8168751,"202310","202310",1,"BA Major","CAS",NA
"1162",8168751,"202310","202320",1,"CAS",NA,NA
"1163",8168751,"202310","202410",1,"CAS",NA,NA
"1164",8168751,"202310","202420",1,"CAS",NA,NA
"1165",8168751,"202310","202510",1,"CAS",NA,NA
"1166",8169012,"202310","202310",1,"BA Major",NA,NA
"1167",8169051,"202310","202310",1,"BA Major",NA,NA
"1168",8169051,"202310","202320",1,"BA Major",NA,NA
"1169",8169051,"202310","202410",1,"BA Major",NA,NA
"1170",8169051,"202310","202420",1,"BA Major",NA,NA
"1171",8169051,"202310","202510",1,"BA Major",NA,NA
"1172",8171318,"202310","202310",1,"Human Capital Mgmt& Leadership",NA,NA
"1173",8171318,"202310","202320",1,"BA Major",NA,NA
"1174",8171318,"202310","202410",1,"BA Major",NA,NA
"1175",8171318,"202310","202420",1,"BA Major",NA,NA
"1176",8171318,"202310","202510",1,"BA Major",NA,NA
"1177",8171610,"202310","202310",1,"BA Major",NA,NA
"1178",8171610,"202310","202320",1,"BA Major",NA,NA
"1179",8171610,"202310","202410",1,"BA Major",NA,NA
"1180",8171610,"202310","202420",1,"BA Major",NA,NA
"1181",8171610,"202310","202510",1,"BA Major",NA,NA
"1182",8174326,"202410","202410",1,"BA Major","Entrepreneurship",NA
"1183",8174326,"202410","202420",1,"BA Major","Entrepreneurship",NA
"1184",8174326,"202410","202510",1,"BA Major","Entrepreneurship",NA
"1185",8176990,"202210","202210",1,"EHS",NA,NA
"1186",8176990,"202210","202220",1,"EHS",NA,NA
"1187",8176990,"202210","202310",1,"Finance",NA,NA
"1188",8176990,"202210","202320",1,"Accountancy",NA,NA
"1189",8176990,"202210","202410",1,"Accountancy","BA Major",NA
"1190",8176990,"202210","202420",1,"Accountancy",NA,NA
"1191",8176990,"202210","202510",1,"Accountancy",NA,NA
"1192",8177425,"202210","202210",1,"BA Major",NA,NA
"1193",8177425,"202210","202220",1,"BA Major",NA,NA
"1194",8178743,"202210","202210",1,"Undeclared - Business",NA,NA
"1195",8178743,"202210","202220",1,"Undeclared - Business",NA,NA
"1196",8178743,"202210","202310",1,"Undeclared - Business",NA,NA
"1197",8178743,"202210","202320",1,"BA Major",NA,NA
"1198",8178743,"202210","202410",1,"BA Major",NA,NA
"1199",8178743,"202210","202420",1,"BA Major",NA,NA
"1200",8178743,"202210","202510",1,"BA Major",NA,NA
"1201",8178847,"202210","202210",1,"BA Major",NA,NA
"1202",8178847,"202210","202220",1,"BA Major",NA,NA
"1203",8178847,"202210","202310",1,"BA Major",NA,NA
"1204",8178847,"202210","202320",1,"BA Major",NA,NA
"1205",8178847,"202210","202410",1,"BA Major",NA,NA
"1206",8178847,"202210","202420",1,"BA Major",NA,NA
"1207",8178847,"202210","202510",1,"BA Major",NA,NA
"1208",8181140,"202210","202210",1,"Marketing",NA,NA
"1209",8181140,"202210","202220",1,"Marketing",NA,NA
"1210",8181140,"202210","202310",1,"Marketing",NA,NA
"1211",8181140,"202210","202320",1,"Finance",NA,NA
"1212",8181140,"202210","202410",1,"BA Major","Finance",NA
"1213",8181140,"202210","202420",1,"BA Major","Finance",NA
"1214",8181140,"202210","202510",1,"BA Major","Finance",NA
"1215",8181775,"202210","202210",1,"Marketing",NA,NA
"1216",8181775,"202210","202220",1,"Marketing",NA,NA
"1217",8181775,"202210","202310",1,"Marketing",NA,NA
"1218",8181775,"202210","202320",1,"BA Major","Marketing",NA
"1219",8181775,"202210","202410",1,"BA Major","Marketing",NA
"1220",8181775,"202210","202420",1,"BA Major","Marketing",NA
"1221",8181775,"202210","202510",1,"BA Major","Marketing",NA
"1222",8181895,"202210","202210",1,"CEC",NA,NA
"1223",8181895,"202210","202220",1,"CEC",NA,NA
"1224",8181895,"202210","202310",1,"BA Major",NA,NA
"1225",8181895,"202210","202320",1,"BA Major",NA,NA
"1226",8181895,"202210","202410",1,"BA Major",NA,NA
"1227",8181895,"202210","202420",1,"BA Major",NA,NA
"1228",8181895,"202210","202510",1,"BA Major",NA,NA
"1229",8182276,"202210","202210",1,"BA Major",NA,NA
"1230",8182276,"202210","202220",1,"BA Major",NA,NA
"1231",8182276,"202210","202310",1,"BA Major",NA,NA
"1232",8182276,"202210","202320",1,"BA Major",NA,NA
"1233",8182276,"202210","202410",1,"BA Major",NA,NA
"1234",8182276,"202210","202420",1,"BA Major",NA,NA
"1235",8182276,"202210","202510",1,"BA Major",NA,NA
"1236",8182483,"202210","202210",1,"Finance",NA,NA
"1237",8182483,"202210","202220",1,"Finance",NA,NA
"1238",8182483,"202210","202310",1,"Finance",NA,NA
"1239",8182483,"202210","202320",1,"Accountancy","BA Major",NA
"1240",8182483,"202210","202410",1,"Accountancy","BA Major",NA
"1241",8182483,"202210","202420",1,"Accountancy","BA Major",NA
"1242",8182483,"202210","202510",1,"Accountancy","BA Major",NA
"1243",8183119,"202210","202210",1,"BA Major",NA,NA
"1244",8183119,"202210","202220",1,"Entrepreneurship","Marketing",NA
"1245",8183119,"202210","202310",1,"Entrepreneurship","Marketing",NA
"1246",8183119,"202210","202320",1,"Entrepreneurship","Marketing",NA
"1247",8183119,"202210","202410",1,"Entrepreneurship","Marketing",NA
"1248",8183119,"202210","202420",1,"Entrepreneurship","Marketing",NA
"1249",8183119,"202210","202510",1,"Entrepreneurship","Marketing",NA
"1250",8183242,"202210","202210",1,"BA Major",NA,NA
"1251",8183242,"202210","202220",1,"BA Major",NA,NA
"1252",8183242,"202210","202310",1,"BA Major",NA,NA
"1253",8183242,"202210","202320",1,"Marketing",NA,NA
"1254",8183242,"202210","202410",1,"Marketing",NA,NA
"1255",8183242,"202210","202420",1,"Marketing",NA,NA
"1256",8183242,"202210","202510",1,"Marketing",NA,NA
"1257",8183371,"202210","202210",1,"BA Major",NA,NA
"1258",8183371,"202210","202220",1,"BA Major",NA,NA
"1259",8183371,"202210","202310",1,"BA Major",NA,NA
"1260",8183371,"202210","202320",1,"BA Major",NA,NA
"1261",8183371,"202210","202410",1,"BA Major",NA,NA
"1262",8183371,"202210","202420",1,"BA Major",NA,NA
"1263",8183371,"202210","202510",1,"BA Major",NA,NA
"1264",8183546,"202210","202210",1,"BA Major",NA,NA
"1265",8183546,"202210","202220",1,"BA Major",NA,NA
"1266",8183549,"202210","202210",1,"Human Capital Mgmt& Leadership",NA,NA
"1267",8183549,"202210","202220",1,"Human Capital Mgmt& Leadership",NA,NA
"1268",8183549,"202210","202310",1,"Human Capital Mgmt& Leadership",NA,NA
"1269",8183549,"202210","202320",1,"Human Capital Mgmt& Leadership",NA,NA
"1270",8183549,"202210","202410",1,"Human Capital Mgmt& Leadership",NA,NA
"1271",8183549,"202210","202510",1,"BA Major",NA,NA
"1272",8183672,"202210","202210",1,"Business Economics",NA,NA
"1273",8183672,"202210","202220",1,"Business Economics",NA,NA
"1274",8183672,"202210","202310",1,"Business Economics",NA,NA
"1275",8183672,"202210","202320",1,"BA Major","Business Economics",NA
"1276",8183672,"202210","202410",1,"BA Major","Business Economics",NA
"1277",8183672,"202210","202420",1,"BA Major","Business Economics",NA
"1278",8183672,"202210","202510",1,"BA Major","Business Economics",NA
"1279",8184225,"202210","202210",1,"BA Major",NA,NA
"1280",8184225,"202210","202220",1,"BA Major",NA,NA
"1281",8184225,"202210","202310",1,"BA Major",NA,NA
"1282",8184225,"202210","202320",1,"BA Major",NA,NA
"1283",8184225,"202210","202410",1,"BA Major",NA,NA
"1284",8184225,"202210","202420",1,"BA Major",NA,NA
"1285",8184225,"202210","202510",1,"BA Major",NA,NA
"1286",8184292,"202210","202210",1,"BA Major",NA,NA
"1287",8184322,"202210","202210",1,"BA Major",NA,NA
"1288",8184322,"202210","202220",1,"BA Major",NA,NA
"1289",8184322,"202210","202310",1,"BA Major",NA,NA
"1290",8184369,"202210","202210",1,"BA Major",NA,NA
"1291",8184369,"202210","202220",1,"Marketing",NA,NA
"1292",8184369,"202210","202310",1,"Marketing",NA,NA
"1293",8184369,"202210","202320",1,"Marketing",NA,NA
"1294",8184369,"202210","202410",1,"Marketing",NA,NA
"1295",8184369,"202210","202420",1,"Marketing",NA,NA
"1296",8184369,"202210","202510",1,"Marketing",NA,NA
"1297",8185177,"202210","202210",1,"BA Major",NA,NA
"1298",8185177,"202210","202220",1,"BA Major",NA,NA
"1299",8185177,"202210","202310",1,"BA Major",NA,NA
"1300",8185177,"202210","202320",1,"BA Major",NA,NA
"1301",8185177,"202210","202410",1,"BA Major",NA,NA
"1302",8185177,"202210","202420",1,"BA Major",NA,NA
"1303",8185177,"202210","202510",1,"BA Major",NA,NA
"1304",8185334,"202210","202210",1,"BA Major",NA,NA
"1305",8185334,"202210","202220",1,"BA Major",NA,NA
"1306",8185334,"202210","202310",1,"BA Major",NA,NA
"1307",8185334,"202210","202320",1,"BA Major",NA,NA
"1308",8185334,"202210","202410",1,"BA Major",NA,NA
"1309",8185334,"202210","202420",1,"BA Major",NA,NA
"1310",8185334,"202210","202510",1,"BA Major",NA,NA
"1311",8185381,"202210","202210",1,"BA Major",NA,NA
"1312",8185381,"202210","202220",1,"BA Major",NA,NA
"1313",8185381,"202210","202310",1,"Finance",NA,NA
"1314",8185381,"202210","202320",1,"Finance",NA,NA
"1315",8185381,"202210","202410",1,"BA Major","Finance",NA
"1316",8185381,"202210","202420",1,"BA Major","Finance",NA
"1317",8185381,"202210","202510",1,"BA Major","Finance",NA
"1318",8185825,"202210","202210",1,"CAS",NA,NA
"1319",8185825,"202210","202220",1,"CAS",NA,NA
"1320",8185825,"202210","202310",1,"BA Major",NA,NA
"1321",8185825,"202210","202320",1,"BA Major",NA,NA
"1322",8185825,"202210","202410",1,"BA Major",NA,NA
"1323",8185825,"202210","202420",1,"BA Major",NA,NA
"1324",8185825,"202210","202510",1,"BA Major",NA,NA
"1325",8186192,"202210","202210",1,"BA Major",NA,NA
"1326",8186192,"202210","202220",1,"BA Major","Entrepreneurship",NA
"1327",8186192,"202210","202310",1,"BA Major","Entrepreneurship",NA
"1328",8186192,"202210","202320",1,"BA Major","Entrepreneurship",NA
"1329",8186192,"202210","202410",1,"BA Major","Entrepreneurship",NA
"1330",8186192,"202210","202420",1,"BA Major","Entrepreneurship",NA
"1331",8186192,"202210","202510",1,"BA Major","Entrepreneurship",NA
"1332",8186376,"202210","202210",1,"CEC",NA,NA
"1333",8186376,"202210","202220",1,"CEC",NA,NA
"1334",8186376,"202210","202310",1,"CEC",NA,NA
"1335",8186376,"202210","202320",1,"BA Major","CEC",NA
"1336",8186376,"202210","202410",1,"*NSD","CEC",NA
"1337",8186376,"202210","202420",1,"*NSD","CEC",NA
"1338",8186376,"202210","202510",1,"*NSD","CEC",NA
"1339",8186466,"202210","202210",1,"BA Major",NA,NA
"1340",8186466,"202210","202220",1,"BA Major",NA,NA
"1341",8186466,"202210","202310",1,"BA Major",NA,NA
"1342",8186466,"202210","202320",1,"BA Major",NA,NA
"1343",8186466,"202210","202410",1,"BA Major",NA,NA
"1344",8186466,"202210","202420",1,"BA Major",NA,NA
"1345",8186466,"202210","202510",1,"BA Major",NA,NA
"1346",8186627,"202210","202210",1,"BA Major",NA,NA
"1347",8186627,"202210","202220",1,"Marketing",NA,NA
"1348",8186627,"202210","202310",1,"Marketing",NA,NA
"1349",8186627,"202210","202320",1,"Marketing",NA,NA
"1350",8186627,"202210","202410",1,"Marketing",NA,NA
"1351",8186627,"202210","202420",1,"Marketing",NA,NA
"1352",8186627,"202210","202510",1,"Marketing",NA,NA
"1353",8187393,"202210","202210",1,"BA Major",NA,NA
"1354",8187393,"202210","202220",1,"BA Major",NA,NA
"1355",8187393,"202210","202310",1,"Undeclared - Business",NA,NA
"1356",8187393,"202210","202320",1,"Supply Chain & Operations Mgmt",NA,NA
"1357",8187393,"202210","202410",1,"Supply Chain & Operations Mgmt",NA,NA
"1358",8187393,"202210","202420",1,"Supply Chain & Operations Mgmt",NA,NA
"1359",8187393,"202210","202510",1,"Supply Chain & Operations Mgmt",NA,NA
"1360",8187578,"202210","202210",1,"Finance",NA,NA
"1361",8187578,"202210","202220",1,"BA Major",NA,NA
"1362",8187578,"202210","202310",1,"BA Major",NA,NA
"1363",8187578,"202210","202320",1,"BA Major",NA,NA
"1364",8187578,"202210","202410",1,"BA Major",NA,NA
"1365",8187578,"202210","202420",1,"BA Major",NA,NA
"1366",8187578,"202210","202510",1,"BA Major",NA,NA
"1367",8187727,"202210","202210",1,"CAS",NA,NA
"1368",8187727,"202210","202220",1,"CAS",NA,NA
"1369",8187727,"202210","202310",1,"CAS",NA,NA
"1370",8187727,"202210","202320",1,"BA Major",NA,NA
"1371",8187727,"202210","202410",1,"Accountancy",NA,NA
"1372",8187727,"202210","202420",1,"Accountancy",NA,NA
"1373",8187727,"202210","202510",1,"Accountancy",NA,NA
"1374",8188147,"202210","202210",1,"BA Major",NA,NA
"1375",8188147,"202210","202220",1,"BA Major",NA,NA
"1376",8188147,"202210","202310",1,"BA Major",NA,NA
"1377",8188147,"202210","202320",1,"BA Major",NA,NA
"1378",8188147,"202210","202410",1,"BA Major","EHS",NA
"1379",8188147,"202210","202420",1,"EHS","Marketing",NA
"1380",8188147,"202210","202510",1,"EHS","Marketing",NA
"1381",8188159,"202210","202210",1,"BA Major",NA,NA
"1382",8188159,"202210","202220",1,"BA Major",NA,NA
"1383",8188159,"202210","202310",1,"BA Major",NA,NA
"1384",8188159,"202210","202320",1,"Finance",NA,NA
"1385",8188159,"202210","202410",1,"Finance",NA,NA
"1386",8188159,"202210","202420",1,"Finance",NA,NA
"1387",8188159,"202210","202510",1,"Finance",NA,NA
"1388",8188216,"202210","202210",1,"Undeclared - Business",NA,NA
"1389",8188216,"202210","202220",1,"BA Major",NA,NA
"1390",8188216,"202210","202310",1,"BA Major",NA,NA
"1391",8188216,"202210","202320",1,"Finance",NA,NA
"1392",8188216,"202210","202410",1,"Finance",NA,NA
"1393",8188216,"202210","202420",1,"Finance",NA,NA
"1394",8188216,"202210","202510",1,"Finance",NA,NA
"1395",8188286,"202310","202310",1,"CAS",NA,NA
"1396",8188286,"202310","202320",1,"CAS",NA,NA
"1397",8188286,"202310","202410",1,"CAS",NA,NA
"1398",8188286,"202310","202420",1,"BA Major",NA,NA
"1399",8188286,"202310","202510",1,"BA Major",NA,NA
"1400",8188376,"202210","202210",1,"Marketing",NA,NA
"1401",8188376,"202210","202220",1,"Marketing",NA,NA
"1402",8188376,"202210","202310",1,"Marketing",NA,NA
"1403",8188376,"202210","202320",1,"BA Major","Marketing",NA
"1404",8188376,"202210","202410",1,"BA Major","Marketing",NA
"1405",8188376,"202210","202420",1,"BA Major","Marketing",NA
"1406",8188376,"202210","202510",1,"BA Major","Marketing",NA
"1407",8188396,"202210","202210",1,"BA Major",NA,NA
"1408",8188396,"202210","202220",1,"BA Major",NA,NA
"1409",8188396,"202210","202310",1,"BA Major",NA,NA
"1410",8188396,"202210","202320",1,"Supply Chain & Operations Mgmt",NA,NA
"1411",8188396,"202210","202410",1,"Supply Chain & Operations Mgmt",NA,NA
"1412",8188396,"202210","202420",1,"Supply Chain & Operations Mgmt",NA,NA
"1413",8188396,"202210","202510",1,"Supply Chain & Operations Mgmt",NA,NA
"1414",8189088,"202210","202210",1,"BA Major",NA,NA
"1415",8189088,"202210","202220",1,"BA Major",NA,NA
"1416",8189088,"202210","202310",1,"Finance",NA,NA
"1417",8189088,"202210","202320",1,"Accountancy",NA,NA
"1418",8189088,"202210","202410",1,"Accountancy",NA,NA
"1419",8189088,"202210","202420",1,"Accountancy",NA,NA
"1420",8189088,"202210","202510",1,"Accountancy",NA,NA
"1421",8189159,"202210","202210",1,"BA Major",NA,NA
"1422",8189159,"202210","202220",1,"BA Major",NA,NA
"1423",8189159,"202210","202310",1,"Marketing",NA,NA
"1424",8189159,"202210","202320",1,"Marketing",NA,NA
"1425",8189159,"202210","202410",1,"Marketing",NA,NA
"1426",8189159,"202210","202420",1,"Marketing",NA,NA
"1427",8189159,"202210","202510",1,"Marketing",NA,NA
"1428",8189574,"202210","202210",1,"BA Major",NA,NA
"1429",8189574,"202210","202220",1,"BA Major",NA,NA
"1430",8189574,"202210","202310",1,"Marketing",NA,NA
"1431",8189574,"202210","202320",1,"Marketing",NA,NA
"1432",8189574,"202210","202410",1,"Marketing",NA,NA
"1433",8189574,"202210","202420",1,"Marketing",NA,NA
"1434",8189574,"202210","202510",1,"Marketing",NA,NA
"1435",8189686,"202210","202210",1,"Accountancy",NA,NA
"1436",8189686,"202210","202220",1,"Accountancy",NA,NA
"1437",8189686,"202210","202310",1,"Accountancy",NA,NA
"1438",8189686,"202210","202320",1,"BA Major",NA,NA
"1439",8189686,"202210","202410",1,"BA Major",NA,NA
"1440",8189686,"202210","202420",1,"BA Major",NA,NA
"1441",8189686,"202210","202510",1,"BA Major",NA,NA
"1442",8189730,"202210","202210",1,"Marketing",NA,NA
"1443",8189730,"202210","202220",1,"BA Major",NA,NA
"1444",8189730,"202210","202310",1,"Cybersecurity Mgt Major",NA,NA
"1445",8189730,"202210","202320",1,"BA Major","CAS",NA
"1446",8189730,"202210","202410",1,"BA Major","CAS",NA
