"","Student ID","Gender","First Generation Indicator","Term Code","Term UG Crs GPA","Cum UG Crs GPA"
"802",8285798,"Male","Not First Generation College Stdnt","202020",3.71,3.67
"803",8285798,"Male","Not First Generation College Stdnt","202110",3.7,3.68
"804",8285798,"Male","Not First Generation College Stdnt","202120",2.52,3.31
"805",8285798,"Male","Not First Generation College Stdnt","202210",3.4,3.33
"806",8285798,"Male","Not First Generation College Stdnt","202220",3.5,3.37
"807",8285798,"Male","Not First Generation College Stdnt","202310",2.6,3.24
"808",8285798,"Male","Not First Generation College Stdnt","202320",3.4,3.27
"809",8286870,"Female","Not First Generation College Stdnt","202010",3.18,3.18
"810",8286870,"Female","Not First Generation College Stdnt","202020",3.82,3.45
"811",8286870,"Female","Not First Generation College Stdnt","202110",3.9,3.55
"812",8286870,"Female","Not First Generation College Stdnt","202120",3.08,3.42
"813",8286870,"Female","Not First Generation College Stdnt","202210",3.46,3.43
"814",8286870,"Female","Not First Generation College Stdnt","202220",3.54,3.43
"815",8286870,"Female","Not First Generation College Stdnt","202310",NA,NA
"816",8286870,"Female","Not First Generation College Stdnt","202320",NA,NA
"817",8287228,"Male","Not First Generation College Stdnt","202010",3.56,3.56
"818",8287228,"Male","Not First Generation College Stdnt","202020",4,3.78
"819",8287228,"Male","Not First Generation College Stdnt","202110",3.51,3.68
"820",8287228,"Male","Not First Generation College Stdnt","202120",3.1,3.54
"821",8287228,"Male","Not First Generation College Stdnt","202210",2.74,3.39
"822",8287228,"Male","Not First Generation College Stdnt","202220",2.76,3.31
"823",8287228,"Male","Not First Generation College Stdnt","202310",3.42,3.32
"824",8287228,"Male","Not First Generation College Stdnt","202320",3.75,3.36
"825",8287451,"Male","Not First Generation College Stdnt","202010",3.41,3.41
"826",8287451,"Male","Not First Generation College Stdnt","202020",3.76,3.58
"827",8287451,"Male","Not First Generation College Stdnt","202110",3.66,3.6
"828",8287451,"Male","Not First Generation College Stdnt","202120",3.4,3.54
"829",8287451,"Male","Not First Generation College Stdnt","202210",3.32,3.49
"830",8287451,"Male","Not First Generation College Stdnt","202220",3.5,3.49
"831",8287451,"Male","Not First Generation College Stdnt","202310",3.67,3.51
"832",8287451,"Male","Not First Generation College Stdnt","202320",3.75,3.54
"833",8288224,"Female","Not First Generation College Stdnt","202010",2.54,2.54
"834",8288224,"Female","Not First Generation College Stdnt","202020",3.42,3
"835",8288224,"Female","Not First Generation College Stdnt","202110",2.7,2.96
"836",8288224,"Female","Not First Generation College Stdnt","202120",3.06,2.98
"837",8288224,"Female","Not First Generation College Stdnt","202210",2.9,3.05
"838",8288224,"Female","Not First Generation College Stdnt","202220",2.54,2.96
"839",8288224,"Female","Not First Generation College Stdnt","202310",3.75,3.06
"840",8288224,"Female","Not First Generation College Stdnt","202320",3.15,3.07
"841",8288743,"Male","Not First Generation College Stdnt","202010",3.06,3.06
"842",8288743,"Male","Not First Generation College Stdnt","202020",3.54,3.31
"843",8288743,"Male","Not First Generation College Stdnt","202110",4,3.42
"844",8288743,"Male","Not First Generation College Stdnt","202120",3.42,3.42
"845",8288743,"Male","Not First Generation College Stdnt","202210",3.35,3.41
"846",8288743,"Male","Not First Generation College Stdnt","202220",3.85,3.47
"847",8288743,"Male","Not First Generation College Stdnt","202310",3.48,3.47
"848",8288743,"Male","Not First Generation College Stdnt","202320",3.75,3.5
"849",8288840,"Male","Not First Generation College Stdnt","202010",2.64,2.64
"850",8288840,"Male","Not First Generation College Stdnt","202020",3.19,2.91
"851",8288840,"Male","Not First Generation College Stdnt","202110",3.57,3.01
"852",8288840,"Male","Not First Generation College Stdnt","202120",2.17,2.75
"853",8288840,"Male","Not First Generation College Stdnt","202210",2.26,2.61
"854",8288840,"Male","Not First Generation College Stdnt","202220",2.06,2.49
"855",8288840,"Male","Not First Generation College Stdnt","202310",1.25,2.25
"856",8288840,"Male","Not First Generation College Stdnt","202320",2.61,2.33
"857",8289212,"Male","Not First Generation College Stdnt","202010",2.71,2.71
"858",8289212,"Male","Not First Generation College Stdnt","202020",4,3.3
"859",8289212,"Male","Not First Generation College Stdnt","202110",NA,3.3
"860",8289212,"Male","Not First Generation College Stdnt","202120",2.42,2.98
"861",8289212,"Male","Not First Generation College Stdnt","202210",2.91,2.96
"862",8289212,"Male","Not First Generation College Stdnt","202220",3.2,3.02
"863",8289212,"Male","Not First Generation College Stdnt","202310",2.66,2.95
"864",8289212,"Male","Not First Generation College Stdnt","202320",2.67,2.91
"865",8289532,"Male","Not First Generation College Stdnt","202010",2.8,2.8
"866",8289532,"Male","Not First Generation College Stdnt","202020",3.57,3.14
"867",8289532,"Male","Not First Generation College Stdnt","202110",3.8,3.31
"868",8289532,"Male","Not First Generation College Stdnt","202120",3.06,3.23
"869",8289532,"Male","Not First Generation College Stdnt","202210",3.32,3.25
"870",8289532,"Male","Not First Generation College Stdnt","202220",NA,3.25
"871",8289532,"Male","Not First Generation College Stdnt","202310",3.1,3.22
"872",8289532,"Male","Not First Generation College Stdnt","202320",2.58,3.09
"873",8289763,"Male","Not First Generation College Stdnt","202010",3.07,3.07
"874",8289763,"Male","Not First Generation College Stdnt","202020",3.53,3.26
"875",8289763,"Male","Not First Generation College Stdnt","202110",3.8,3.4
"876",8289763,"Male","Not First Generation College Stdnt","202120",3.4,3.4
"877",8289763,"Male","Not First Generation College Stdnt","202210",3.1,3.34
"878",8289763,"Male","Not First Generation College Stdnt","202220",2.75,3.26
"879",8289763,"Male","Not First Generation College Stdnt","202310",2.68,3.16
"880",8289763,"Male","Not First Generation College Stdnt","202320",3,3.16
"881",8289912,"Male","Not First Generation College Stdnt","202010",3.01,3.01
"882",8289912,"Male","Not First Generation College Stdnt","202020",3.56,3.31
"883",8289912,"Male","Not First Generation College Stdnt","202110",3.75,3.45
"884",8289912,"Male","Not First Generation College Stdnt","202120",3.4,3.43
"885",8289912,"Male","Not First Generation College Stdnt","202210",3.68,3.49
"886",8289912,"Male","Not First Generation College Stdnt","202220",3.25,3.45
"887",8290156,"Male","Not First Generation College Stdnt","202010",2.88,2.88
"888",8290156,"Male","Not First Generation College Stdnt","202020",3.7,3.24
"889",8290156,"Male","Not First Generation College Stdnt","202110",3.06,3.18
"890",8290156,"Male","Not First Generation College Stdnt","202120",2.92,3.12
"891",8290156,"Male","Not First Generation College Stdnt","202210",3.07,3.11
"892",8290156,"Male","Not First Generation College Stdnt","202220",3,3.09
"893",8290156,"Male","Not First Generation College Stdnt","202310",3.32,3.12
"894",8290156,"Male","Not First Generation College Stdnt","202320",3,3.12
"895",8290344,"Male","Not First Generation College Stdnt","202010",3.56,3.56
"896",8290344,"Male","Not First Generation College Stdnt","202020",3.53,3.55
"897",8290344,"Male","Not First Generation College Stdnt","202110",NA,3.55
"898",8290344,"Male","Not First Generation College Stdnt","202120",2.76,3.33
"899",8290344,"Male","Not First Generation College Stdnt","202210",3.17,3.28
"900",8290344,"Male","Not First Generation College Stdnt","202220",2.94,3.2
"901",8290344,"Male","Not First Generation College Stdnt","202310",2.52,3.08
"902",8290344,"Male","Not First Generation College Stdnt","202320",3.36,3.12
"903",8290581,"Male","First Generation College Stdnt","202010",2.53,2.53
"904",8290581,"Male","First Generation College Stdnt","202020",3.12,2.68
"905",8290581,"Male","First Generation College Stdnt","202110",3,2.75
"906",8290581,"Male","First Generation College Stdnt","202120",2.14,2.52
"907",8290581,"Male","First Generation College Stdnt","202210",3.15,2.68
"908",8290581,"Male","First Generation College Stdnt","202220",2.4,2.62
"909",8290581,"Male","First Generation College Stdnt","202310",2.58,2.61
"910",8290581,"Male","First Generation College Stdnt","202320",2.56,2.68
"911",8290744,"Female","Not First Generation College Stdnt","202010",3.1,3.1
"912",8290744,"Female","Not First Generation College Stdnt","202020",3.88,3.47
"913",8290744,"Female","Not First Generation College Stdnt","202110",3.76,3.55
"914",8290744,"Female","Not First Generation College Stdnt","202120",2.42,3.33
"915",8290744,"Female","Not First Generation College Stdnt","202210",3.67,3.42
"916",8290744,"Female","Not First Generation College Stdnt","202220",4,3.5
"917",8290744,"Female","Not First Generation College Stdnt","202310",3,3.44
"918",8290744,"Female","Not First Generation College Stdnt","202320",3.83,3.48
"919",8291186,"Male","Not First Generation College Stdnt","202010",3.16,3.16
"920",8291186,"Male","Not First Generation College Stdnt","202020",3.46,3.3
"921",8291186,"Male","Not First Generation College Stdnt","202110",3.69,3.4
"922",8291186,"Male","Not First Generation College Stdnt","202120",3.46,3.42
"923",8291186,"Male","Not First Generation College Stdnt","202210",2.08,3.12
"924",8291186,"Male","Not First Generation College Stdnt","202220",2.71,3.06
"925",8291186,"Male","Not First Generation College Stdnt","202310",3.07,3.06
"926",8291186,"Male","Not First Generation College Stdnt","202320",3.26,3.08
"927",8291384,"Male","Not First Generation College Stdnt","202010",3.3,3.3
"928",8291384,"Male","Not First Generation College Stdnt","202020",3.64,3.48
"929",8291384,"Male","Not First Generation College Stdnt","202110",3.11,3.35
"930",8291384,"Male","Not First Generation College Stdnt","202120",3.28,3.33
"931",8291384,"Male","Not First Generation College Stdnt","202210",3.62,3.39
"932",8291384,"Male","Not First Generation College Stdnt","202220",3.38,3.38
"933",8291384,"Male","Not First Generation College Stdnt","202310",3.66,3.42
"934",8291683,"Male","Not First Generation College Stdnt","202010",3.58,3.58
"935",8291683,"Male","Not First Generation College Stdnt","202020",3.28,3.41
"936",8291683,"Male","Not First Generation College Stdnt","202110",1.91,2.86
"937",8291683,"Male","Not First Generation College Stdnt","202120",2.67,2.81
"938",8291683,"Male","Not First Generation College Stdnt","202210",2.88,2.82
"939",8291683,"Male","Not First Generation College Stdnt","202220",2.49,2.75
"940",8291683,"Male","Not First Generation College Stdnt","202310",2.34,2.69
"941",8291683,"Male","Not First Generation College Stdnt","202320",2.22,2.64
"942",8291791,"Male","Not First Generation College Stdnt","202010",2.87,2.87
"943",8291791,"Male","Not First Generation College Stdnt","202020",3.04,2.96
"944",8291791,"Male","Not First Generation College Stdnt","202110",3.1,2.99
"945",8291791,"Male","Not First Generation College Stdnt","202120",2.8,2.94
"946",8291791,"Male","Not First Generation College Stdnt","202210",2.02,2.76
"947",8291791,"Male","Not First Generation College Stdnt","202220",2.25,2.69
"948",8291791,"Male","Not First Generation College Stdnt","202310",3.07,2.73
"949",8291791,"Male","Not First Generation College Stdnt","202320",2.18,2.66
"950",8292025,"Male","Not First Generation College Stdnt","202010",2.87,2.87
"951",8292025,"Male","Not First Generation College Stdnt","202020",3.1,2.97
"952",8292025,"Male","Not First Generation College Stdnt","202110",3.1,3
"953",8292025,"Male","Not First Generation College Stdnt","202120",2.82,2.95
"954",8292025,"Male","Not First Generation College Stdnt","202210",3.08,2.98
"955",8292025,"Male","Not First Generation College Stdnt","202220",2.68,2.93
"956",8292025,"Male","Not First Generation College Stdnt","202310",1.42,2.72
"957",8292025,"Male","Not First Generation College Stdnt","202320",2.32,2.67
"958",8292025,"Male","Not First Generation College Stdnt","202410",2.7,2.67
"959",8292442,"Female","Not First Generation College Stdnt","202010",3.94,3.94
"960",8292442,"Female","Not First Generation College Stdnt","202020",3.76,3.86
"961",8292442,"Female","Not First Generation College Stdnt","202110",3.86,3.86
"962",8292442,"Female","Not First Generation College Stdnt","202120",3.94,3.88
"963",8292442,"Female","Not First Generation College Stdnt","202210",3.82,3.87
"964",8292442,"Female","Not First Generation College Stdnt","202220",3.73,3.85
"965",8292442,"Female","Not First Generation College Stdnt","202310",3.86,3.85
"966",8292442,"Female","Not First Generation College Stdnt","202320",3.57,3.82
"967",8293283,"Female","Not First Generation College Stdnt","202010",3.67,3.67
"968",8293283,"Female","Not First Generation College Stdnt","202020",3.56,3.67
"969",8293283,"Female","Not First Generation College Stdnt","202110",3.52,3.63
"970",8293283,"Female","Not First Generation College Stdnt","202120",3.73,3.66
"971",8293283,"Female","Not First Generation College Stdnt","202210",3.06,3.52
"972",8293283,"Female","Not First Generation College Stdnt","202220",3.55,3.5
"973",8293283,"Female","Not First Generation College Stdnt","202310",NA,NA
"974",8293283,"Female","Not First Generation College Stdnt","202320",NA,NA
"975",8293553,"Female","Not First Generation College Stdnt","202010",3.5,3.5
"976",8293553,"Female","Not First Generation College Stdnt","202020",3.82,3.65
"977",8293553,"Female","Not First Generation College Stdnt","202110",3.75,3.69
"978",8293553,"Female","Not First Generation College Stdnt","202120",3.94,3.75
"979",8293553,"Female","Not First Generation College Stdnt","202210",3.94,3.79
"980",8293553,"Female","Not First Generation College Stdnt","202220",3.42,3.75
"981",8293553,"Female","Not First Generation College Stdnt","202310",3.95,3.78
"982",8293553,"Female","Not First Generation College Stdnt","202320",3.9,3.79
"983",8294324,"Female","Not First Generation College Stdnt","202010",3.96,3.96
"984",8294324,"Female","Not First Generation College Stdnt","202020",3.94,3.95
"985",8294324,"Female","Not First Generation College Stdnt","202110",3.77,3.89
"986",8294324,"Female","Not First Generation College Stdnt","202120",3.88,3.88
"987",8294324,"Female","Not First Generation College Stdnt","202210",3.66,3.84
"988",8294324,"Female","Not First Generation College Stdnt","202220",4,3.86
"989",8294324,"Female","Not First Generation College Stdnt","202310",3.85,3.86
"990",8294574,"Male","Not First Generation College Stdnt","202010",2.98,2.98
"991",8294574,"Male","Not First Generation College Stdnt","202020",3.63,3.27
"992",8294574,"Male","Not First Generation College Stdnt","202110",3.66,3.36
"993",8294574,"Male","Not First Generation College Stdnt","202120",3.42,3.38
"994",8294574,"Male","Not First Generation College Stdnt","202210",3.6,3.4
"995",8294574,"Male","Not First Generation College Stdnt","202220",3.5,3.4
"996",8294574,"Male","Not First Generation College Stdnt","202310",4,3.48
"997",8294574,"Male","Not First Generation College Stdnt","202320",3.4,3.46
"998",8294890,"Male","Not First Generation College Stdnt","202010",3.1,3.1
"999",8294890,"Male","Not First Generation College Stdnt","202020",3.77,3.24
"1000",8294890,"Male","Not First Generation College Stdnt","202110",3.85,3.38
"1001",8294890,"Male","Not First Generation College Stdnt","202120",1.94,2.85
"1002",8295277,"Male","Not First Generation College Stdnt","202010",3.34,3.34
"1003",8295277,"Male","Not First Generation College Stdnt","202020",3.66,3.46
"1004",8295277,"Male","Not First Generation College Stdnt","202110",4,3.3
"1005",8295277,"Male","Not First Generation College Stdnt","202120",2.89,3.2
"1006",8295277,"Male","Not First Generation College Stdnt","202210",3.26,3.22
"1007",8295277,"Male","Not First Generation College Stdnt","202220",3.07,3.21
"1008",8295277,"Male","Not First Generation College Stdnt","202310",3,3.18
"1009",8295277,"Male","Not First Generation College Stdnt","202320",3.13,3.18
"1010",8295511,"Female","Not First Generation College Stdnt","202010",3.9,3.9
"1011",8295511,"Female","Not First Generation College Stdnt","202020",4,3.94
"1012",8295511,"Female","Not First Generation College Stdnt","202110",3.92,3.93
"1013",8295511,"Female","Not First Generation College Stdnt","202120",3.94,3.93
"1014",8295511,"Female","Not First Generation College Stdnt","202210",3.52,3.84
"1015",8295511,"Female","Not First Generation College Stdnt","202220",3.57,3.79
"1016",8295511,"Female","Not First Generation College Stdnt","202310",3.75,3.78
"1017",8295511,"Female","Not First Generation College Stdnt","202320",3.65,3.78
"1018",8308960,"Male","Not First Generation College Stdnt","202110",3.72,3.72
"1019",8308960,"Male","Not First Generation College Stdnt","202120",3.94,3.84
"1020",8308960,"Male","Not First Generation College Stdnt","202210",3.94,3.87
"1021",8308960,"Male","Not First Generation College Stdnt","202220",3.83,3.86
"1022",8308960,"Male","Not First Generation College Stdnt","202310",3.74,3.83
"1023",8308960,"Male","Not First Generation College Stdnt","202320",3.88,3.84
"1024",8308960,"Male","Not First Generation College Stdnt","202410",3.68,3.82
"1025",8308960,"Male","Not First Generation College Stdnt","202420",3.6,3.79
"1026",8309047,"Female","Not First Generation College Stdnt","201910",4,4
"1027",8309047,"Female","Not First Generation College Stdnt","201920",3.91,3.95
"1028",8309047,"Female","Not First Generation College Stdnt","202010",3.8,3.89
"1029",8309047,"Female","Not First Generation College Stdnt","202020",4,3.91
"1030",8309047,"Female","Not First Generation College Stdnt","202110",4,3.92
"1031",8309047,"Female","Not First Generation College Stdnt","202120",4,3.94
"1032",8309047,"Female","Not First Generation College Stdnt","202210",3.68,3.9
"1033",8309047,"Female","Not First Generation College Stdnt","202220",3.92,3.9
"1034",8309076,"Female","Not First Generation College Stdnt","201910",3.73,3.73
"1035",8309076,"Female","Not First Generation College Stdnt","201920",3.42,3.59
"1036",8309076,"Female","Not First Generation College Stdnt","202010",3.16,3.43
"1037",8309076,"Female","Not First Generation College Stdnt","202020",3.26,3.4
"1038",8309076,"Female","Not First Generation College Stdnt","202110",1.5,3.22
"1039",8309076,"Female","Not First Generation College Stdnt","202120",2.42,3.07
"1040",8309076,"Female","Not First Generation College Stdnt","202210",3,3.05
"1041",8309076,"Female","Not First Generation College Stdnt","202220",2.9,3.04
"1042",8311146,"Female","Not First Generation College Stdnt","201910",3.75,3.75
"1043",8311146,"Female","Not First Generation College Stdnt","201920",3.68,3.74
"1044",8311146,"Female","Not First Generation College Stdnt","202010",3.04,3.51
"1045",8311146,"Female","Not First Generation College Stdnt","202020",NA,3.51
"1046",8311146,"Female","Not First Generation College Stdnt","202110",3.52,3.53
"1047",8311146,"Female","Not First Generation College Stdnt","202120",3.75,3.54
"1048",8311146,"Female","Not First Generation College Stdnt","202210",3.58,3.55
"1049",8311146,"Female","Not First Generation College Stdnt","202220",3.41,3.55
"1050",8311225,"Female","Not First Generation College Stdnt","201910",3.84,3.84
"1051",8311225,"Female","Not First Generation College Stdnt","201920",3.75,3.79
"1052",8311225,"Female","Not First Generation College Stdnt","202010",3.75,3.78
"1053",8311225,"Female","Not First Generation College Stdnt","202020",4,3.83
"1054",8311225,"Female","Not First Generation College Stdnt","202110",3.76,3.82
"1055",8311225,"Female","Not First Generation College Stdnt","202120",3.74,3.81
"1056",8311225,"Female","Not First Generation College Stdnt","202210",4,3.84
"1057",8311225,"Female","Not First Generation College Stdnt","202220",4,3.85
"1058",8315620,"Male","Not First Generation College Stdnt","201910",2.23,2.23
"1059",8315620,"Male","Not First Generation College Stdnt","201920",NA,2.23
"1060",8315620,"Male","Not First Generation College Stdnt","202010",2.85,2.53
"1061",8315620,"Male","Not First Generation College Stdnt","202020",3.1,2.6
"1062",8315620,"Male","Not First Generation College Stdnt","202110",3,2.62
"1063",8315620,"Male","Not First Generation College Stdnt","202120",3.15,2.77
"1064",8315620,"Male","Not First Generation College Stdnt","202210",2.87,2.79
"1065",8315620,"Male","Not First Generation College Stdnt","202220",0.52,2.38
"1066",8315620,"Male","Not First Generation College Stdnt","202310",2.23,2.36
"1067",8316012,"Male","Not First Generation College Stdnt","201910",3.77,3.77
"1068",8316012,"Male","Not First Generation College Stdnt","201920",2.9,3.41
"1069",8316012,"Male","Not First Generation College Stdnt","202020",3.45,3.42
"1070",8316012,"Male","Not First Generation College Stdnt","202110",3.6,3.45
"1071",8316012,"Male","Not First Generation College Stdnt","202120",3.4,3.47
"1072",8316012,"Male","Not First Generation College Stdnt","202210",3.66,3.5
"1073",8316012,"Male","Not First Generation College Stdnt","202220",3.34,3.48
"1074",8317382,"Female","Not First Generation College Stdnt","201910",3.95,3.95
"1075",8317382,"Female","Not First Generation College Stdnt","201920",3.52,3.73
"1076",8317382,"Female","Not First Generation College Stdnt","202010",3.11,3.52
"1077",8317382,"Female","Not First Generation College Stdnt","202020",3.3,3.51
"1078",8317382,"Female","Not First Generation College Stdnt","202210",3.83,3.59
"1079",8317382,"Female","Not First Generation College Stdnt","202220",3.6,3.59
"1080",8317382,"Female","Not First Generation College Stdnt","202310",3.8,3.62
"1081",8317382,"Female","Not First Generation College Stdnt","202320",3.42,3.6
"1082",8317791,"Male","First Generation College Stdnt","201910",3.46,3.46
"1083",8317791,"Male","First Generation College Stdnt","201920",3.75,3.61
"1084",8317791,"Male","First Generation College Stdnt","202010",3.1,3.46
"1085",8317791,"Male","First Generation College Stdnt","202020",3,3.41
"1086",8317791,"Male","First Generation College Stdnt","202110",3.66,3.45
"1087",8317791,"Male","First Generation College Stdnt","202120",3.18,3.4
"1088",8317791,"Male","First Generation College Stdnt","202210",3.54,3.43
"1089",8317791,"Male","First Generation College Stdnt","202220",2.67,3.33
"1090",8318800,"Male","Not First Generation College Stdnt","201910",3.65,3.65
"1091",8318800,"Male","Not First Generation College Stdnt","201920",3.28,3.48
"1092",8318800,"Male","Not First Generation College Stdnt","202010",3.35,3.44
"1093",8318800,"Male","Not First Generation College Stdnt","202020",3.9,3.52
"1094",8318800,"Male","Not First Generation College Stdnt","202110",3.66,3.54
"1095",8318800,"Male","Not First Generation College Stdnt","202120",3.64,3.56
"1096",8318800,"Male","Not First Generation College Stdnt","202210",3.12,3.49
"1097",8318800,"Male","Not First Generation College Stdnt","202220",2.94,3.4
"1098",8319253,"Female","First Generation College Stdnt","201910",3.79,3.79
"1099",8319253,"Female","First Generation College Stdnt","201920",3.7,3.75
"1100",8319253,"Female","First Generation College Stdnt","202010",3.51,3.66
"1101",8319253,"Female","First Generation College Stdnt","202020",3.76,3.68
"1102",8319253,"Female","First Generation College Stdnt","202110",3.35,3.62
"1103",8319253,"Female","First Generation College Stdnt","202120",3.86,3.67
"1104",8319253,"Female","First Generation College Stdnt","202210",3.77,3.68
"1105",8319253,"Female","First Generation College Stdnt","202220",3.52,3.66
"1106",8320580,"Male","Not First Generation College Stdnt","201910",2.58,2.58
"1107",8320580,"Male","Not First Generation College Stdnt","202010",2.75,2.65
"1108",8320580,"Male","Not First Generation College Stdnt","202020",2.82,2.71
"1109",8320580,"Male","Not First Generation College Stdnt","202110",3.6,2.92
"1110",8320580,"Male","Not First Generation College Stdnt","202120",2.65,2.89
"1111",8320580,"Male","Not First Generation College Stdnt","202210",3.28,2.95
"1112",8320580,"Male","Not First Generation College Stdnt","202220",2.65,2.92
"1113",8323169,"Male","Not First Generation College Stdnt","202110",3.42,3.42
"1114",8323169,"Male","Not First Generation College Stdnt","202120",3.39,3.4
"1115",8323169,"Male","Not First Generation College Stdnt","202210",2.8,3.2
"1116",8323169,"Male","Not First Generation College Stdnt","202220",3.68,3.32
"1117",8323169,"Male","Not First Generation College Stdnt","202310",3.5,3.35
"1118",8323169,"Male","Not First Generation College Stdnt","202320",3.35,3.35
"1119",8324729,"Female","First Generation College Stdnt","201910",3.86,3.86
"1120",8324729,"Female","First Generation College Stdnt","201920",3.62,3.73
"1121",8324729,"Female","First Generation College Stdnt","202010",3.1,3.59
"1122",8324729,"Female","First Generation College Stdnt","202020",3.68,3.61
"1123",8324729,"Female","First Generation College Stdnt","202110",3,3.52
"1124",8324729,"Female","First Generation College Stdnt","202120",2.17,3.3
"1125",8324729,"Female","First Generation College Stdnt","202210",2.8,3.2
"1126",8324729,"Female","First Generation College Stdnt","202220",2.85,3.12
"1127",8325776,"Male","Not First Generation College Stdnt","201910",3.43,3.43
"1128",8325776,"Male","Not First Generation College Stdnt","201920",3.9,3.66
"1129",8325776,"Male","Not First Generation College Stdnt","202010",3.76,3.69
"1130",8325776,"Male","Not First Generation College Stdnt","202020",3.85,3.72
"1131",8325776,"Male","Not First Generation College Stdnt","202110",3.74,3.73
"1132",8325776,"Male","Not First Generation College Stdnt","202120",3.1,3.64
"1133",8325776,"Male","Not First Generation College Stdnt","202210",2.88,3.52
"1134",8325776,"Male","Not First Generation College Stdnt","202220",3.35,3.51
"1135",8326128,"Male","Not First Generation College Stdnt","201910",3.9,3.9
"1136",8326128,"Male","Not First Generation College Stdnt","201920",3.95,3.93
"1137",8326128,"Male","Not First Generation College Stdnt","202010",3.81,3.9
"1138",8326128,"Male","Not First Generation College Stdnt","202020",4,3.93
"1139",8326128,"Male","Not First Generation College Stdnt","202110",3.73,3.89
"1140",8326128,"Male","Not First Generation College Stdnt","202120",3.15,3.85
"1141",8326128,"Male","Not First Generation College Stdnt","202210",3.66,3.83
"1142",8326128,"Male","Not First Generation College Stdnt","202220",4,3.84
"1143",8326128,"Male","Not First Generation College Stdnt","202310",NA,3.84
"1144",8327105,"Male","Not First Generation College Stdnt","201910",3.8,3.8
"1145",8327105,"Male","Not First Generation College Stdnt","201920",3.68,3.74
"1146",8327105,"Male","Not First Generation College Stdnt","202010",3.36,3.61
"1147",8327105,"Male","Not First Generation College Stdnt","202020",3.85,3.66
"1148",8327105,"Male","Not First Generation College Stdnt","202110",3.82,3.68
"1149",8327105,"Male","Not First Generation College Stdnt","202120",3.66,3.68
"1150",8327105,"Male","Not First Generation College Stdnt","202210",3.22,3.6
"1151",8327105,"Male","Not First Generation College Stdnt","202220",3.5,3.59
"1152",8327670,"Female","Not First Generation College Stdnt","201910",3.64,3.64
"1153",8327670,"Female","Not First Generation College Stdnt","201920",3.34,3.48
"1154",8327670,"Female","Not First Generation College Stdnt","202010",3.62,3.53
"1155",8327670,"Female","Not First Generation College Stdnt","202020",3.56,3.53
"1156",8327670,"Female","Not First Generation College Stdnt","202110",3.14,3.45
"1157",8327670,"Female","Not First Generation College Stdnt","202120",2.77,3.35
"1158",8327670,"Female","Not First Generation College Stdnt","202210",3.06,3.3
"1159",8327670,"Female","Not First Generation College Stdnt","202220",3.86,3.39
"1160",8329475,"Male","Not First Generation College Stdnt","201910",3.8,3.8
"1161",8329475,"Male","Not First Generation College Stdnt","201920",3.74,3.77
"1162",8329475,"Male","Not First Generation College Stdnt","202010",3.92,3.81
"1163",8329475,"Male","Not First Generation College Stdnt","202020",3.7,3.8
"1164",8329475,"Male","Not First Generation College Stdnt","202110",NA,3.73
"1165",8329475,"Male","Not First Generation College Stdnt","202120",3.7,3.73
"1166",8329675,"Male","Not First Generation College Stdnt","201910",3.47,3.47
"1167",8329675,"Male","Not First Generation College Stdnt","201920",3.68,3.59
"1168",8329675,"Male","Not First Generation College Stdnt","202010",3.19,3.45
"1169",8329675,"Male","Not First Generation College Stdnt","202020",3.91,3.53
"1170",8329675,"Male","Not First Generation College Stdnt","202110",3.22,3.48
"1171",8329675,"Male","Not First Generation College Stdnt","202120",3.61,3.51
"1172",8329675,"Male","Not First Generation College Stdnt","202210",4,3.56
"1173",8329675,"Male","Not First Generation College Stdnt","202220",4,3.61
"1174",8330331,"Female","Not First Generation College Stdnt","201910",2.81,2.81
"1175",8330331,"Female","Not First Generation College Stdnt","201920",2.66,2.74
"1176",8330331,"Female","Not First Generation College Stdnt","202010",3.04,2.83
"1177",8330331,"Female","Not First Generation College Stdnt","202020",3.66,2.96
"1178",8330331,"Female","Not First Generation College Stdnt","202110",3.34,3.04
"1179",8330331,"Female","Not First Generation College Stdnt","202120",2.42,2.93
"1180",8330331,"Female","Not First Generation College Stdnt","202210",2.82,2.92
"1181",8330331,"Female","Not First Generation College Stdnt","202220",3.25,2.95
"1182",8330667,"Female","Not First Generation College Stdnt","201910",4,4
"1183",8330667,"Female","Not First Generation College Stdnt","201920",4,4
"1184",8330667,"Female","Not First Generation College Stdnt","202010",4,4
"1185",8330667,"Female","Not First Generation College Stdnt","202020",4,4
"1186",8330667,"Female","Not First Generation College Stdnt","202110",4,4
"1187",8330667,"Female","Not First Generation College Stdnt","202120",4,4
"1188",8330667,"Female","Not First Generation College Stdnt","202210",4,4
"1189",8330667,"Female","Not First Generation College Stdnt","202220",4,4
"1190",8331244,"Male","Not First Generation College Stdnt","201910",3.75,3.75
"1191",8331244,"Male","Not First Generation College Stdnt","201920",3.45,3.6
"1192",8331244,"Male","Not First Generation College Stdnt","202010",3.42,3.54
"1193",8331244,"Male","Not First Generation College Stdnt","202020",3.9,3.6
"1194",8331244,"Male","Not First Generation College Stdnt","202110",4,3.63
"1195",8331244,"Male","Not First Generation College Stdnt","202120",3.85,3.67
"1196",8331244,"Male","Not First Generation College Stdnt","202220",3.75,3.68
"1197",8331618,"Male","Not First Generation College Stdnt","201910",3.92,3.92
"1198",8331618,"Male","Not First Generation College Stdnt","201920",3.8,3.86
