"","Student ID","Course","Term Code","Earned Academic Credit","Final Letter Grade Group","Final Letter Grade","GPA Quality Points"
"1045",8273135,"FIN301","202210","Y","B","B-",2.7
"1046",8273135,"ISA125","202120","Y","A","A-",3.7
"1047",8273135,"ISA225","202310","Y","D","D-",0.7
"1048",8273135,"ISA235","202120","Y","B","B-",2.7
"1049",8273135,"MGT291","202120","Y","B","B+",3.3
"1050",8272715,"ACC221","202210","Y","B","B",3
"1051",8272715,"BUS104","202120","Y","B","B-",2.7
"1052",8272715,"CSE148","202010","Y","C","C+",2.3
"1053",8272715,"ECO201","202120","Y","B","B+",3.3
"1054",8272715,"FIN301","202220","Y","C","C+",2.3
"1055",8272715,"ISA125","202120","Y","B","B-",2.7
"1056",8272715,"ISA225","202330","Y","C","C",2
"1057",8272715,"ISA235","202210","Y","C","C",2
"1058",8272715,"MGT291","202310","Y","B","B-",2.7
"1059",8272715,"MGT295","202420","Y","B","B-",2.7
"1060",8272073,"ACC221","202110","Y","A","A",4
"1061",8272073,"BUS104","202120","Y","A","A+",4
"1062",8272073,"CSE148","202110","Y","A","A",4
"1063",8272073,"ECO201","202020","Y","A","A",4
"1064",8272073,"FIN301","202210","Y","A","A-",3.7
"1065",8272073,"ISA125","202110","Y","A","A+",4
"1066",8272073,"ISA225","202120","Y","A","A+",4
"1067",8272073,"ISA235","202120","Y","A","A",4
"1068",8272073,"MGT291","202220","Y","A","A",4
"1069",8272073,"MGT295","202320","Y","A","A-",3.7
"1070",8272073,"MTH151","202010","Y","A","A+",4
"1071",8271899,"ACC221","202110","Y","B","B-",2.7
"1072",8271899,"BUS104","202020","Y","B","B",3
"1073",8271899,"CSE148","202010","Y","C","C+",2.3
"1074",8271899,"ECO201","202110","Y","B","B-",2.7
"1075",8271899,"FIN301","202210","Y","C","C-",1.7
"1076",8271899,"ISA125","202110","Y","C","C",2
"1077",8271899,"ISA225","202120","Y","B","B",3
"1078",8271899,"ISA235","202120","Y","B","B",3
"1079",8271899,"MGT291","202110","Y","B","B+",3.3
"1080",8271899,"MTH151","202010","Y","C","C",2
"1081",8270285,"ACC221","202110","Y","C","C+",2.3
"1082",8270285,"BUS104","202010","Y","B","B",3
"1083",8270285,"CSE148","202020","Y","A","A",4
"1084",8270285,"ECO201","202110","Y","B","B",3
"1085",8270285,"FIN301","202310","Y","B","B+",3.3
"1086",8270285,"ISA225","202220","Y","B","B-",2.7
"1087",8270285,"ISA235","202210","Y","A","A",4
"1088",8270285,"MGT291","202220","Y","A","A",4
"1089",8270285,"MTH151","202020","Y","B","B",3
"1090",8270244,"BUS104","202010","Y","A","A-",3.7
"1091",8270244,"CSE148","202020","Y","A","A",4
"1092",8270244,"FIN301","202215","Y","B","B",3
"1093",8270244,"ISA225","202120","Y","B","B-",2.7
"1094",8270244,"ISA235","202120","Y","A","A-",3.7
"1095",8270244,"MGT291","202120","Y","B","B",3
"1096",8269664,"ACC221","202110","Y","A","A",4
"1097",8269664,"CSE148","202010","Y","C","C-",1.7
"1098",8269664,NA,"202120","Y","A","A",4
"1099",8269664,"FIN301","202120","Y","A","A",4
"1100",8269664,"ISA125","202110","Y","A","A",4
"1101",8269664,"ISA225","202120","Y","A","A-",3.7
"1102",8269664,"ISA235","202210","Y","B","B",3
"1103",8269664,"MGT291","202320","Y","C","C",2
"1104",8265341,"ACC221","202120","Y","B","B+",3.3
"1105",8265341,"BUS104","202020","Y","B","B-",2.7
"1106",8265341,"CSE148","202010","Y","C","C",2
"1107",8265341,"ECO201","202110","Y","B","B",3
"1108",8265341,"FIN301","202210","Y","B","B-",2.7
"1109",8265341,"ISA125","202210","Y","C","C",2
"1110",8265341,"ISA225","202220","N","F","F",0
"1111",8265341,NA,"202230","Y","C","C",2
"1112",8265341,"ISA235","202110","Y","B","B",3
"1113",8265341,"MGT291","202215","Y","C","C",2
"1114",8265341,"MGT295","202320","Y","B","B",3
"1115",8262583,"ACC221","202220","Y","A","A-",3.7
"1116",8262583,"BUS104","202210","Y","A","A+",4
"1117",8262583,"CSE148","202215","Y","A","A+",4
"1118",8262583,"ECO201","202210","Y","A","A",4
"1119",8262583,"FIN301","202320","Y","A","A",4
"1120",8262583,"ISA125","202220","Y","A","A-",3.7
"1121",8262583,"ISA225","202310","Y","A","A+",4
"1122",8262583,"ISA235","202310","Y","A","A",4
"1123",8262583,"MGT291","202315","Y","A","A",4
"1124",8262583,"MGT295","202410","Y","A","A",4
"1125",8260919,"ACC221","202130","Y","B","B-",2.7
"1126",8260919,"BUS104","202110","Y","A","A-",3.7
"1127",8260919,"CSE148","202120","Y","A","A+",4
"1128",8260919,"FIN301","202220","Y","C","C+",2.3
"1129",8260919,"ISA125","202120","Y","A","A-",3.7
"1130",8260919,"ISA225","202220","Y","A","A-",3.7
"1131",8260919,"ISA235","202210","Y","A","A-",3.7
"1132",8260919,"MGT291","202220","Y","A","A+",4
"1133",8260919,"MGT295","202310","Y","B","B",3
"1134",8251247,"ACC221","202110","Y","A","A-",3.7
"1135",8251247,"BUS104","202110","Y","A","A+",4
"1136",8251247,"CSE148","202120","Y","A","A+",4
"1137",8251247,"ECO201","202210","Y","A","A",4
"1138",8250961,"ACC221","202210","Y","A","A",4
"1139",8250961,"BUS104","202120","Y","A","A",4
"1140",8250961,"CSE148","202110","Y","A","A",4
"1141",8250961,"ECO201","202120","Y","A","A",4
"1142",8250961,"FIN301","202410","Y","B","B",3
"1143",8250961,"ISA125","202110","Y","B","B+",3.3
"1144",8250961,"ISA225","202310","Y","A","A-",3.7
"1145",8250961,"ISA235","202210","Y","A","A",4
"1146",8250961,"MGT291","202220","Y","B","B+",3.3
"1147",8250961,"MGT295","202410","Y","A","A-",3.7
"1148",8249408,"BUS104","202110","Y","A","A-",3.7
"1149",8249408,"CSE148","202120","Y","A","A+",4
"1150",8249408,"ECO201","202210","Y","B","B",3
"1151",8249408,"ISA225","202220","Y","B","B",3
"1152",8249408,"ISA235","202210","Y","A","A",4
"1153",8249408,"MGT291","202220","Y","A","A",4
"1154",8249408,"MGT295","202310","Y","A","A-",3.7
"1155",8246891,"ACC221","202120","Y","B","B-",2.7
"1156",8246891,"BUS104","202110","Y","B","B",3
"1157",8246891,"CSE148","202120","Y","B","B+",3.3
"1158",8246891,"ECO201","202120","Y","B","B",3
"1159",8246891,"FIN301","202310","Y","B","B+",3.3
"1160",8246891,"ISA125","202110","Y","B","B+",3.3
"1161",8246891,"ISA225","202210","Y","B","B",3
"1162",8246891,"ISA235","202210","Y","A","A-",3.7
"1163",8246891,"MGT291","202210","Y","B","B+",3.3
"1164",8246891,"MGT295","202420","Y","B","B",3
"1165",8246861,"ACC221","202120","Y","A","A",4
"1166",8246861,"BUS104","202110","Y","A","A-",3.7
"1167",8246861,"CSE148","202120","Y","A","A-",3.7
"1168",8246861,"ECO201","202210","Y","A","A",4
"1169",8246861,"FIN301","202220","Y","A","A-",3.7
"1170",8246861,"ISA225","202220","Y","A","A",4
"1171",8246861,"ISA235","202220","Y","A","A-",3.7
"1172",8246861,"MGT291","202210","Y","B","B+",3.3
"1173",8246861,"MGT295","202310","Y","B","B",3
"1174",8246688,"BUS104","202120","Y","A","A",4
"1175",8246688,"CSE148","202110","Y","A","A+",4
"1176",8246688,"ECO201","202210","Y","C","C+",2.3
"1177",8246688,"ISA125","202120","Y","A","A",4
"1178",8246688,"ISA225","202210","Y","A","A-",3.7
"1179",8246688,"MTH151","202110","Y","A","A-",3.7
"1180",8246329,"ACC221","202110","Y","A","A-",3.7
"1181",8246329,"BUS104","202110","Y","A","A+",4
"1182",8246329,"CSE148","202120","Y","A","A",4
"1183",8246329,"ECO201","202210","Y","A","A-",3.7
"1184",8246329,"FIN301","202310","Y","B","B",3
"1185",8246329,"ISA125","202210","Y","B","B+",3.3
"1186",8246329,"ISA225","202220","Y","A","A",4
"1187",8246329,"ISA235","202210","Y","A","A",4
"1188",8246329,"MGT291","202210","Y","A","A",4
"1189",8245801,"ACC221","202210","Y","A","A+",4
"1190",8245801,"BUS104","202110","Y","A","A-",3.7
"1191",8245801,"CSE148","202120","Y","A","A",4
"1192",8245801,"FIN301","202320","Y","B","B",3
"1193",8245801,"ISA125","202120","Y","A","A",4
"1194",8245801,"ISA225","202220","Y","A","A",4
"1195",8245801,"ISA235","202215","Y","A","A",4
"1196",8245801,"MGT291","202310","Y","A","A",4
"1197",8243906,"ACC221","202120","Y","A","A-",3.7
"1198",8243906,"BUS104","202120","Y","B","B",3
"1199",8243906,"CSE148","202110","Y","A","A-",3.7
"1200",8243906,"ECO201","202210","Y","B","B",3
"1201",8243906,"FIN301","202310","Y","A","A-",3.7
"1202",8243906,"ISA125","202220","Y","B","B+",3.3
"1203",8243906,"ISA225","202310","Y","C","C",2
"1204",8243906,"ISA235","202220","Y","B","B",3
"1205",8243906,"MGT291","202220","Y","B","B-",2.7
"1206",8243906,"MGT295","202315","Y","B","B+",3.3
"1207",8243906,"MTH151","202110","Y","A","A",4
"1208",8243519,"ACC221","202120","Y","A","A",4
"1209",8243519,"BUS104","202110","Y","A","A-",3.7
"1210",8243519,"CSE148","202210","Y","A","A",4
"1211",8243519,"FIN301","202320","Y","A","A-",3.7
"1212",8243519,"ISA125","202210","Y","A","A",4
"1213",8243519,"ISA225","202310","Y","A","A-",3.7
"1214",8243519,"ISA235","202310","Y","A","A-",3.7
"1215",8243519,"MGT291","202120","Y","A","A",4
"1216",8243519,"MGT295","202410","Y","A","A-",3.7
"1217",8242443,"ACC221","202120","Y","B","B-",2.7
"1218",8242443,"BUS104","202110","Y","A","A",4
"1219",8242443,"CSE148","202120","Y","C","C+",2.3
"1220",8242443,"FIN301","202220","Y","B","B",3
"1221",8242443,"ISA125","202120","Y","B","B-",2.7
"1222",8242443,"ISA225","202210","Y","C","C+",2.3
"1223",8242443,"ISA235","202220","Y","A","A",4
"1224",8242443,"MGT291","202210","Y","A","A",4
"1225",8242443,"MTH151","202110","Y","A","A+",4
"1226",8242006,"ACC221","202120","Y","B","B",3
"1227",8242006,"BUS104","202110","Y","B","B",3
"1228",8242006,"CSE148","202120","Y","C","C+",2.3
"1229",8242006,"ECO201","202130","Y","B","B-",2.7
"1230",8242006,"FIN301","202310","Y","C","C",2
"1231",8242006,"ISA225","202210","Y","C","C+",2.3
"1232",8242006,"ISA235","202210","Y","B","B",3
"1233",8242006,"MGT291","202210","Y","B","B+",3.3
"1234",8242006,"MGT295","202410","Y","B","B",3
"1235",8242006,"MTH151","202110","Y","C","C-",1.7
"1236",8240157,"ACC221","202110","Y","A","A",4
"1237",8240157,"BUS104","202110","Y","A","A+",4
"1238",8240157,"CSE148","202120","Y","A","A",4
"1239",8240157,"ECO201","202210","Y","A","A",4
"1240",8240157,"FIN301","202220","Y","A","A",4
"1241",8240157,"ISA125","202120","Y","A","A",4
"1242",8240157,"ISA225","202220","Y","A","A+",4
"1243",8240157,"ISA235","202210","Y","A","A+",4
"1244",8240157,"MGT291","202220","Y","A","A+",4
"1245",8240157,"MGT295","202315","Y","A","A",4
"1246",8240060,"ACC221","202120","Y","A","A+",4
"1247",8240060,"BUS104","202110","Y","A","A+",4
"1248",8240060,"CSE148","202120","Y","A","A",4
"1249",8240060,"ISA125","202110","Y","A","A+",4
"1250",8240060,"ISA225","202220","Y","A","A+",4
"1251",8240060,"ISA235","202210","Y","A","A-",3.7
"1252",8240060,"MGT291","202410","Y","A","A",4
"1253",8239643,"ACC221","202110","Y","B","B-",2.7
"1254",8239643,"BUS104","202110","Y","C","C+",2.3
"1255",8239643,"CSE148","202120","Y","A","A",4
"1256",8239643,"FIN301","202220","Y","B","B+",3.3
"1257",8239643,"ISA125","202120","Y","B","B+",3.3
"1258",8239643,"ISA225","202220","Y","A","A-",3.7
"1259",8239643,"ISA235","202210","Y","A","A",4
"1260",8239643,"MGT291","202210","Y","B","B+",3.3
"1261",8239643,"MGT295","202320","Y","B","B+",3.3
"1262",8239231,"ACC221","202120","Y","B","B+",3.3
"1263",8239231,"BUS104","202110","Y","B","B-",2.7
"1264",8239231,"CSE148","202120","Y","A","A",4
"1265",8239231,"ECO201","202110","Y","B","B+",3.3
"1266",8239231,"FIN301","202210","Y","B","B+",3.3
"1267",8239231,"ISA225","202210","Y","A","A-",3.7
"1268",8239231,"ISA235","202310","Y","B","B+",3.3
"1269",8239231,"MGT291","202120","Y","B","B",3
"1270",8239231,"MGT295","202320","Y","B","B",3
"1271",8238330,"ACC221","202120","Y","A","A",4
"1272",8238330,"BUS104","202110","Y","B","B-",2.7
"1273",8238330,"CSE148","202120","Y","B","B-",2.7
"1274",8238330,"FIN301","202230","Y","A","A",4
"1275",8238330,"ISA225","202220","Y","A","A-",3.7
"1276",8238330,"ISA235","202210","Y","A","A",4
"1277",8238330,"MGT291","202120","Y","B","B",3
"1278",8237411,"ACC221","202210","Y","B","B+",3.3
"1279",8237411,"BUS104","202120","Y","B","B+",3.3
"1280",8237411,"CSE148","202110","Y","B","B",3
"1281",8237411,"ECO201","202120","Y","C","C",2
"1282",8237411,"FIN301","202315","Y","B","B",3
"1283",8237411,"ISA125","202210","Y","B","B-",2.7
"1284",8237411,"ISA225","202320","Y","B","B",3
"1285",8237411,"ISA235","202220","Y","B","B",3
"1286",8237411,"MGT291","202310","Y","A","A-",3.7
"1287",8237411,"MGT295","202320","Y","B","B",3
"1288",8236079,"ACC221","202210","Y","B","B",3
"1289",8236079,"BUS104","202110","Y","A","A",4
"1290",8236079,"CSE148","202120","Y","A","A",4
"1291",8236079,"ECO201","202120","Y","A","A+",4
"1292",8236079,"FIN301","202310","Y","C","C",2
"1293",8236079,"ISA125","202110","Y","A","A",4
"1294",8236079,"ISA225","202220","Y","A","A+",4
"1295",8236079,"ISA235","202210","Y","A","A-",3.7
"1296",8236079,"MGT291","202310","Y","A","A-",3.7
"1297",8236079,"MGT295","202320","Y","A","A-",3.7
"1298",8235926,"ACC221","202210","Y","A","A-",3.7
"1299",8235926,"BUS104","202120","Y","A","A",4
"1300",8235926,"CSE148","202110","Y","A","A",4
"1301",8235926,"FIN301","202415","Y","B","B",3
"1302",8235926,"ISA125","202210","Y","B","B+",3.3
"1303",8235926,"ISA225","202220","Y","B","B",3
"1304",8235926,"ISA235","202210","Y","A","A-",3.7
"1305",8235926,"MGT291","202220","Y","B","B+",3.3
"1306",8235926,"MGT295","202310","Y","B","B",3
"1307",8235697,"ACC221","202210","Y","C","C+",2.3
"1308",8235697,"BUS104","202120","Y","C","C+",2.3
"1309",8235697,"ECO201","202210","Y","C","C",2
"1310",8235697,"FIN301","202315","Y","C","C",2
"1311",8235697,"ISA125","202210","Y","B","B-",2.7
"1312",8235697,"ISA225","202420","Y","C","C",2
"1313",8235697,"ISA235","202210","Y","B","B",3
"1314",8235697,"MGT291","202310","Y","A","A-",3.7
"1315",8235697,"MGT295","202320","Y","B","B",3
"1316",8235697,"MTH151","202120","Y","C","C-",1.7
"1317",8235554,"ACC221","202210","Y","D","D+",1.3
"1318",8235554,"BUS104","202120","Y","B","B+",3.3
"1319",8235554,"CSE148","202110","Y","A","A-",3.7
"1320",8235554,"ECO201","202210","Y","B","B-",2.7
"1321",8235554,"FIN301","202220","Y","B","B-",2.7
"1322",8235554,"ISA125","202120","Y","B","B-",2.7
"1323",8235554,"ISA225","202410","Y","C","C+",2.3
"1324",8235554,"ISA235","202310","Y","A","A-",3.7
"1325",8235554,"MGT295","202410","Y","B","B",3
"1326",8235359,"BUS104","202220","Y","A","A",4
"1327",8235359,"CSE148","202210","Y","A","A",4
"1328",8235359,"ECO201","202120","Y","B","B+",3.3
"1329",8235359,"FIN301","202410","Y","B","B",3
"1330",8235359,"ISA125","202210","Y","B","B",3
"1331",8235359,"ISA225","202310","Y","A","A",4
"1332",8235359,"ISA235","202220","Y","A","A-",3.7
"1333",8235359,"MGT291","202220","Y","A","A-",3.7
"1334",8235359,"MGT295","202320","Y","B","B",3
"1335",8234195,"ACC221","202210","Y","C","C",2
"1336",8234195,"BUS104","202110","Y","B","B",3
"1337",8234195,"CSE148","202120","Y","C","C+",2.3
"1338",8234195,"ECO201","202220","Y","C","C",2
"1339",8234195,"FIN301","202320","Y","B","B-",2.7
"1340",8234195,"ISA125","202210","Y","C","C-",1.7
"1341",8234195,"ISA225","202310","Y","C","C+",2.3
"1342",8234195,"ISA235","202220","Y","B","B+",3.3
"1343",8234195,"MGT291","202310","Y","B","B",3
"1344",8234195,"MGT295","202410","Y","B","B-",2.7
"1345",8233844,"ACC221","202120","Y","A","A-",3.7
"1346",8233844,"BUS104","202110","Y","B","B+",3.3
"1347",8233844,"CSE148","202120","Y","A","A",4
"1348",8233844,"ECO201","202110","Y","B","B",3
"1349",8233844,"FIN301","202310","Y","B","B+",3.3
"1350",8233844,"ISA125","202210","Y","A","A-",3.7
"1351",8233844,"ISA225","202220","Y","A","A-",3.7
"1352",8233844,"ISA235","202220","Y","B","B",3
"1353",8233844,"MGT291","202210","Y","B","B",3
"1354",8233844,"MGT295","202320","Y","B","B-",2.7
"1355",8233515,"ACC221","202120","Y","C","C+",2.3
"1356",8233515,"BUS104","202120","Y","C","C+",2.3
"1357",8233515,"CSE148","202110","Y","A","A",4
"1358",8233515,"ECO201","202120","Y","C","C+",2.3
"1359",8233515,"FIN301","202310","Y","B","B-",2.7
"1360",8233515,"ISA125","202210","Y","A","A-",3.7
"1361",8233515,"ISA225","202220","Y","C","C+",2.3
"1362",8233515,"ISA235","202220","Y","B","B+",3.3
"1363",8233515,"MGT291","202320","Y","B","B",3
"1364",8233515,"MGT295","202420","Y","B","B",3
"1365",8233515,"MTH151","202110","Y","B","B-",2.7
"1366",8232786,"ACC221","202210","Y","B","B+",3.3
"1367",8232786,"BUS104","202110","Y","B","B",3
"1368",8232786,"CSE148","202120","Y","D","D+",1.3
"1369",8232786,"ECO201","202210","Y","A","A-",3.7
"1370",8232786,"FIN301","202310","Y","D","D",1
"1371",8232786,"ISA125","202120","Y","C","C+",2.3
"1372",8232786,"ISA225","202220","Y","B","B",3
"1373",8232786,"ISA235","202310","Y","A","A-",3.7
"1374",8232786,"MGT291","202220","Y","B","B+",3.3
"1375",8231842,"ACC221","202210","Y","B","B",3
"1376",8231842,"BUS104","202120","Y","B","B+",3.3
"1377",8231842,"CSE148","202110","Y","A","A",4
"1378",8231842,"ECO201","202120","Y","D","D+",1.3
"1379",8231842,"FIN301","202220","N","F","F",0
"1380",8231842,NA,"202230","Y","C","C",2
"1381",8231842,"ISA125","202210","Y","C","C",2
"1382",8231842,"ISA225","202310","Y","C","C",2
"1383",8231842,"ISA235","202220","Y","C","C",2
"1384",8231842,"MGT291","202310","Y","C","C+",2.3
"1385",8231842,"MGT295","202410","Y","B","B",3
"1386",8231842,"MTH151","202110","Y","A","A",4
"1387",8231569,"BUS104","202210","Y","C","C+",2.3
"1388",8231569,"FIN301","202410","Y","B","B",3
"1389",8231569,"ISA225","202320","Y","B","B+",3.3
"1390",8231569,"ISA235","202220","Y","A","A-",3.7
"1391",8231569,"MGT291","202220","Y","B","B+",3.3
"1392",8231569,"MGT295","202415","Y","A","A",4
"1393",8231350,"ACC221","202210","Y","A","A",4
"1394",8231350,"CSE148","202120","Y","A","A-",3.7
"1395",8231350,"ECO201","202120","Y","A","A",4
"1396",8231350,"FIN301","202310","Y","B","B+",3.3
"1397",8231350,"ISA225","202230","Y","B","B",3
"1398",8231350,"ISA235","202210","Y","A","A",4
"1399",8231350,"MGT291","202220","Y","A","A-",3.7
"1400",8231350,"MGT295","202315","Y","A","A",4
"1401",8230735,"ACC221","202210","Y","B","B",3
"1402",8230735,"BUS104","202120","Y","A","A-",3.7
"1403",8230735,"CSE148","202110","Y","A","A",4
"1404",8230735,"FIN301","202310","Y","B","B",3
"1405",8230735,"ISA125","202210","Y","B","B+",3.3
"1406",8230735,"ISA225","202220","Y","B","B+",3.3
"1407",8230735,"ISA235","202120","Y","B","B-",2.7
"1408",8230735,"MGT291","202310","Y","A","A",4
"1409",8230735,"MGT295","202410","Y","B","B+",3.3
"1410",8230735,"MTH151","202120","Y","A","A",4
"1411",8230669,"ACC221","202110","Y","A","A",4
"1412",8230669,"BUS104","202120","Y","A","A",4
"1413",8230669,"CSE148","202110","Y","A","A+",4
"1414",8230669,"ECO201","202210","Y","A","A",4
"1415",8230669,"FIN301","202220","Y","A","A",4
"1416",8230669,"ISA125","202210","Y","A","A",4
"1417",8230669,"ISA225","202330","Y","A","A",4
"1418",8230669,"ISA235","202220","Y","A","A",4
"1419",8230669,"MGT291","202310","Y","A","A-",3.7
"1420",8230669,"MGT295","202330","Y","A","A",4
"1421",8230669,"MTH141","202230","Y","A","A+",4
"1422",8226542,"ACC221","202210","Y","A","A-",3.7
"1423",8226542,"BUS104","202110","Y","A","A",4
"1424",8226542,"CSE148","202120","Y","A","A-",3.7
"1425",8226542,"ECO201","202120","Y","B","B",3
"1426",8226542,"FIN301","202320","Y","A","A",4
"1427",8226542,"ISA125","202210","Y","B","B",3
"1428",8226542,"ISA225","202220","Y","A","A-",3.7
"1429",8226542,"ISA235","202220","Y","B","B+",3.3
"1430",8226542,"MGT291","202310","Y","A","A",4
"1431",8226542,"MGT295","202320","Y","A","A",4
"1432",8226542,"MTH151","202110","Y","B","B",3
"1433",8226515,"ACC221","202310","Y","B","B",3
"1434",8226515,"BUS104","202110","Y","A","A-",3.7
"1435",8226515,"CSE148","202120","Y","B","B",3
"1436",8226515,"ECO201","202120","Y","B","B",3
"1437",8226515,"ISA125","202120","Y","A","A-",3.7
"1438",8226515,"ISA235","202220","Y","A","A",4
"1439",8226515,"MTH151","202420","Y","C","C",2
"1440",8226272,"ACC221","202120","Y","B","B+",3.3
"1441",8226272,"BUS104","202120","Y","A","A",4
"1442",8226272,"CSE148","202110","Y","A","A",4
"1443",8226272,"FIN301","202220","Y","B","B",3
"1444",8226272,"ISA225","202210","Y","B","B",3
"1445",8226272,"ISA235","202210","Y","A","A",4
"1446",8226272,"MGT291","202220","Y","A","A+",4
"1447",8226272,"MGT295","202320","Y","A","A",4
"1448",8226272,"MTH151","202110","Y","B","B",3
"1449",8225982,"BUS104","202210","Y","A","A-",3.7
"1450",8225982,"CSE148","202220","Y","A","A-",3.7
"1451",8225982,"ECO201","202220","Y","A","A-",3.7
"1452",8225982,"ISA125","202210","Y","B","B",3
"1453",8223835,"ACC221","202210","Y","B","B+",3.3
"1454",8223835,"BUS104","202220","Y","A","A",4
"1455",8223835,"CSE148","202210","Y","A","A",4
"1456",8223835,"ECO201","202120","Y","A","A",4
"1457",8223835,"FIN301","202220","Y","B","B",3
"1458",8223835,"ISA225","202310","Y","B","B+",3.3
"1459",8223835,"ISA235","202310","Y","B","B",3
"1460",8223835,"MGT291","202320","Y","A","A-",3.7
"1461",8223835,"MGT295","202420","Y","A","A",4
"1462",8218558,"BUS104","202210","Y","A","A-",3.7
"1463",8218558,"CSE148","202220","Y","A","A",4
"1464",8218558,"FIN301","202230","Y","A","A-",3.7
"1465",8218558,"ISA225","202220","Y","A","A",4
"1466",8218558,"ISA235","202310","Y","A","A-",3.7
"1467",8218558,"MGT291","202315","Y","A","A",4
"1468",8218558,"MGT295","202310","Y","B","B",3
"1469",8208211,"ACC221","202220","Y","A","A+",4
"1470",8208211,"BUS104","202210","Y","A","A-",3.7
"1471",8208211,"CSE148","202220","Y","A","A-",3.7
"1472",8208211,"ECO201","202310","Y","A","A+",4
"1473",8208211,"FIN301","202320","Y","A","A",4
"1474",8208211,"ISA125","202210","Y","C","C+",2.3
"1475",8208211,"ISA225","202310","Y","A","A",4
"1476",8208211,"ISA235","202310","Y","B","B-",2.7
"1477",8208211,"MGT291","202320","Y","A","A-",3.7
"1478",8208211,"MGT295","202410","Y","A","A",4
"1479",8207043,"ACC221","202310","Y","B","B",3
"1480",8207043,"BUS104","202220","Y","B","B+",3.3
"1481",8207043,"CSE148","202210","Y","A","A-",3.7
"1482",8207043,"ECO201","202410","Y","B","B",3
"1483",8207043,"FIN301","202410","Y","C","C-",1.7
"1484",8207043,"ISA125","202320","Y","D","D+",1.3
"1485",8207043,"ISA225","202410","Y","C","C-",1.7
"1486",8207043,"ISA235","202310","Y","B","B+",3.3
"1487",8207043,"MTH141","202210","Y","C","C+",2.3
"1488",8206175,"BUS104","202220","Y","C","C+",2.3
"1489",8206175,"CSE148","202210","Y","C","C",2
"1490",8206175,"ECO201","202310","Y","C","C+",2.3
"1491",8206175,"ISA125","202220","Y","C","C",2
"1492",8206175,"ISA225","202310","Y","C","C",2
"1493",8206175,"ISA235","202310","Y","B","B+",3.3
"1494",8206175,"MGT291","202410","Y","B","B",3
"1495",8206175,"MGT295","202420","Y","C","C",2
"1496",8205774,"ACC221","202210","Y","A","A",4
"1497",8205774,"BUS104","202210","Y","A","A",4
"1498",8205774,"CSE148","202220","Y","A","A",4
"1499",8205774,"ECO201","202320","Y","A","A",4
"1500",8205774,"FIN301","202310","Y","A","A",4
"1501",8205774,"ISA125","202220","Y","A","A-",3.7
"1502",8205774,"ISA225","202310","Y","A","A",4
"1503",8205774,"ISA235","202320","Y","A","A-",3.7
"1504",8205774,"MGT291","202310","Y","B","B+",3.3
"1505",8205774,"MGT295","202415","Y","B","B+",3.3
"1506",8205621,"ACC221","202310","Y","A","A",4
"1507",8205621,"BUS104","202210","Y","A","A",4
"1508",8205621,"CSE148","202220","Y","A","A+",4
"1509",8205621,"ECO201","202220","Y","A","A",4
"1510",8205621,"FIN301","202420","Y","A","A+",4
"1511",8205621,"ISA225","202310","Y","A","A",4
"1512",8205621,"ISA235","202320","Y","A","A",4
"1513",8205621,"MGT291","202310","Y","B","B+",3.3
"1514",8205621,"MTH141","202210","Y","A","A",4
"1515",8204796,"ACC221","202320","Y","C","C-",1.7
"1516",8204796,"BUS104","202210","Y","A","A-",3.7
"1517",8204796,"CSE148","202310","Y","C","C-",1.7
"1518",8204796,"ECO201","202310","Y","B","B",3
"1519",8204796,"FIN301","202415","Y","B","B-",2.7
"1520",8204796,"ISA125","202220","Y","D","D+",1.3
"1521",8204796,NA,"202410","Y","B","B",3
"1522",8204796,"ISA235","202320","Y","B","B+",3.3
"1523",8204796,"MGT291","202230","Y","C","C+",2.3
"1524",8204796,"MGT295","202410","Y","B","B",3
"1525",8204796,"MTH141","202430","Y","B","B",3
"1526",8204070,"ACC221","202210","Y","B","B+",3.3
"1527",8204070,"BUS104","202210","Y","A","A-",3.7
"1528",8204070,"CSE148","202220","Y","A","A-",3.7
"1529",8204070,"ECO201","202220","Y","A","A",4
"1530",8204070,"ISA125","202310","Y","A","A-",3.7
"1531",8204070,"ISA225","202410","Y","A","A-",3.7
"1532",8204070,"ISA235","202310","Y","A","A",4
"1533",8204070,"MTH141","202220","Y","A","A",4
"1534",8203997,"ACC221","202320","Y","C","C+",2.3
"1535",8203997,"BUS104","202210","Y","A","A-",3.7
"1536",8203997,"CSE148","202220","Y","B","B",3
"1537",8203997,"ECO201","202310","Y","B","B",3
"1538",8203997,"FIN301","202410","Y","C","C-",1.7
"1539",8203997,"ISA125","202210","Y","B","B",3
"1540",8203997,"ISA225","202310","Y","C","C",2
"1541",8203997,"ISA235","202320","Y","C","C+",2.3
"1542",8203997,"MGT291","202420","Y","B","B",3
"1543",8203997,"MGT295","202410","Y","B","B",3
"1544",8203997,"MTH141","202220","Y","A","A",4
"1545",8203154,"ACC221","202220","Y","A","A",4
"1546",8203154,"BUS104","202220","Y","A","A",4
"1547",8203154,"CSE148","202210","Y","A","A",4
"1548",8203154,"FIN301","202320","Y","A","A",4
"1549",8203154,"ISA125","202210","Y","A","A",4
"1550",8203154,"ISA225","202330","Y","A","A-",3.7
"1551",8203154,"ISA235","202310","Y","A","A",4
"1552",8203154,"MGT291","202320","Y","A","A",4
"1553",8203154,"MGT295","202415","Y","B","B",3
