"","Student.ID","Cohort.Term","Term.Code","Major.1","Major.2","Major.3","Term.Code.Graduated","Graduated","Cum.Credit.Hours","Cum.UG.Crs.GPA"
"1138",8294890,202010,202010,"*NSD","None","None",NA,NA,25,3.1
"1139",8295277,202010,202010,"Marketing","None","None",202320,1,15,3.34
"1140",8295277,202010,202020,"Marketing","None","None",202320,1,30,3.46
"1141",8295277,202010,202110,"Entrepreneurship","Marketing","None",202320,1,52,3.3
"1142",8295277,202010,202120,"Entrepreneurship","IS Major","None",202320,1,71,3.2
"1143",8295277,202010,202210,"IS Major","None","None",202320,1,89,3.22
"1144",8295277,202010,202220,"IS Major","None","None",202320,1,106,3.21
"1145",8295277,202010,202310,"IS Major","None","None",202320,1,120,3.18
"1146",8295277,202010,202320,"IS Major","None","None",202320,1,132,3.18
"1147",8295511,202010,202010,"IS Major","None","None",202320,1,46,3.9
"1148",8295511,202010,202020,"IS Major","None","None",202320,1,61,3.94
"1149",8295511,202010,202110,"IS Major","None","None",202320,1,76,3.93
"1150",8295511,202010,202120,"IS Major","None","None",202320,1,91,3.93
"1151",8295511,202010,202210,"IS Major","None","None",202320,1,106,3.84
"1152",8295511,202010,202220,"IS Major","None","None",202320,1,121,3.79
"1153",8295511,202010,202310,"IS Major","None","None",202320,1,133,3.78
"1154",8295511,202010,202320,"IS Major","None","None",202320,1,139,3.78
"1155",8308960,202110,202110,"Accountancy","None","None",202420,1,44,3.72
"1156",8308960,202110,202110,"Accountancy","None","None",202420,1,44,3.72
"1157",8308960,202110,202120,"Accountancy","None","None",202420,1,61,3.84
"1158",8308960,202110,202120,"Accountancy","None","None",202420,1,61,3.84
"1159",8308960,202110,202210,"Accountancy","None","None",202420,1,76,3.87
"1160",8308960,202110,202210,"Accountancy","None","None",202420,1,76,3.87
"1161",8308960,202110,202220,"Accountancy","IS Major","None",202420,1,92,3.86
"1162",8308960,202110,202220,"Accountancy","IS Major","None",202420,1,92,3.86
"1163",8308960,202110,202310,"Accountancy","IS Major","None",202420,1,107,3.83
"1164",8308960,202110,202310,"Accountancy","IS Major","None",202420,1,107,3.83
"1165",8308960,202110,202320,"Accountancy","IS Major","None",202420,1,122,3.84
"1166",8308960,202110,202320,"Accountancy","IS Major","None",202420,1,122,3.84
"1167",8308960,202110,202410,"Accountancy","IS Major","None",202420,1,137,3.82
"1168",8308960,202110,202410,"Accountancy","IS Major","None",202420,1,137,3.82
"1169",8308960,202110,202420,"Accountancy","IS Major","None",202420,1,152,3.79
"1170",8308960,202110,202420,"Accountancy","IS Major","None",202420,1,152,3.79
"1171",8309047,201910,201910,"Finance","None","None",202220,1,15,4
"1172",8309047,201910,201920,"Finance","None","None",202220,1,32,3.95
"1173",8309047,201910,202010,"Finance","None","None",202220,1,52,3.89
"1174",8309047,201910,202020,"Finance","None","None",202220,1,71,3.91
"1175",8309047,201910,202110,"BA Major","IS Major","None",202220,1,92,3.92
"1176",8309047,201910,202120,"BA Major","IS Major","None",202220,1,107,3.94
"1177",8309047,201910,202210,"BA Major","None","None",202220,1,122,3.9
"1178",8309047,201910,202220,"BA Major","None","None",202220,1,134,3.9
"1179",8309076,201910,201910,"Accountancy","None","None",202230,1,37,3.73
"1180",8309076,201910,201910,"Accountancy","None","None",202230,1,37,3.73
"1181",8309076,201910,201920,"Accountancy","None","None",202230,1,54,3.59
"1182",8309076,201910,201920,"Accountancy","None","None",202230,1,54,3.59
"1183",8309076,201910,202010,"Finance","IS Major","None",202230,1,72,3.43
"1184",8309076,201910,202010,"Finance","IS Major","None",202230,1,72,3.43
"1185",8309076,201910,202020,"Finance","IS Major","None",202230,1,86,3.4
"1186",8309076,201910,202020,"Finance","IS Major","None",202230,1,86,3.4
"1187",8309076,201910,202110,"Finance","IS Major","None",202230,1,95,3.22
"1188",8309076,201910,202110,"Finance","IS Major","None",202230,1,95,3.22
"1189",8309076,201910,202120,"Finance","IS Major","None",202230,1,113,3.07
"1190",8309076,201910,202120,"Finance","IS Major","None",202230,1,113,3.07
"1191",8309076,201910,202210,"Finance","IS Major","None",202230,1,133,3.05
"1192",8309076,201910,202210,"Finance","IS Major","None",202230,1,133,3.05
"1193",8309076,201910,202220,"Finance","IS Major","None",202230,1,154,3.04
"1194",8309076,201910,202220,"Finance","IS Major","None",202230,1,154,3.04
"1195",8311146,201910,201910,"IS Major","None","None",202220,1,43,3.75
"1196",8311146,201910,201920,"BA Major","None","None",202220,1,62,3.74
"1197",8311146,201910,202010,"BA Major","None","None",202220,1,79,3.51
"1198",8311146,201910,202020,"BA Major","None","None",202220,1,94,3.51
"1199",8311146,201910,202110,"BA Major","None","None",202220,1,112,3.53
"1200",8311146,201910,202120,"BA Major","None","None",202220,1,128,3.54
"1201",8311146,201910,202210,"BA Major","None","None",202220,1,147,3.55
"1202",8311146,201910,202220,"BA Major","None","None",202220,1,167.5,3.55
"1203",8311225,201910,201910,"Undeclared - Business","None","None",202220,1,15,3.84
"1204",8311225,201910,201920,"Undeclared - Business","None","None",202220,1,29,3.79
"1205",8311225,201910,202010,"IS Major","None","None",202220,1,45,3.78
"1206",8311225,201910,202020,"IS Major","None","None",202220,1,63,3.83
"1207",8311225,201910,202110,"IS Major","None","None",202220,1,78,3.82
"1208",8311225,201910,202120,"IS Major","None","None",202220,1,93,3.81
"1209",8311225,201910,202210,"IS Major","None","None",202220,1,108,3.84
"1210",8311225,201910,202220,"IS Major","None","None",202220,1,121.5,3.85
"1211",8315620,201910,201910,"Finance","None","None",202310,1,19,2.23
"1212",8315620,201910,201920,"Finance","None","None",202310,1,19,2.23
"1213",8315620,201910,202010,"Finance","None","None",202310,1,33,2.53
"1214",8315620,201910,202020,"IS Major","None","None",202310,1,54,2.6
"1215",8315620,201910,202110,"BA Major","None","None",202310,1,66,2.62
"1216",8315620,201910,202120,"BA Major","None","None",202310,1,84,2.77
"1217",8315620,201910,202210,"BA Major","None","None",202310,1,101,2.79
"1218",8315620,201910,202220,"BA Major","None","None",202310,1,107,2.38
"1219",8315620,201910,202310,"BA Major","None","None",202310,1,125,2.36
"1220",8316012,201910,201910,"CAS","None","None",202220,1,29,3.77
"1221",8316012,201910,201920,"CAS","None","None",202220,1,42,3.41
"1222",8316012,201910,202020,"IS Major","None","None",202220,1,68,3.42
"1223",8316012,201910,202110,"IS Major","None","None",202220,1,86,3.45
"1224",8316012,201910,202120,"IS Major","None","None",202220,1,101,3.47
"1225",8316012,201910,202210,"IS Major","None","None",202220,1,119,3.5
"1226",8316012,201910,202220,"IS Major","None","None",202220,1,134,3.48
"1227",8317382,201910,201910,"IS Major","None","None",202320,1,18,3.95
"1228",8317382,201910,201920,"IS Major","None","None",202320,1,36,3.73
"1229",8317382,201910,202010,"IS Major","None","None",202320,1,55,3.52
"1230",8317382,201910,202020,"IS Major","None","None",202320,1,73,3.51
"1231",8317382,201910,202210,"IS Major","None","None",202320,1,91,3.59
"1232",8317382,201910,202220,"IS Major","None","None",202320,1,109,3.59
"1233",8317382,201910,202310,"Cybersecurity Mgt Major","None","None",202320,1,124,3.62
"1234",8317382,201910,202320,"Cybersecurity Mgt Major","None","None",202320,1,136,3.6
"1235",8317791,201910,201910,"BA Major","None","None",202220,1,41,3.46
"1236",8317791,201910,201920,"BA Major","None","None",202220,1,57,3.61
"1237",8317791,201910,202010,"IS Major","None","None",202220,1,69,3.46
"1238",8317791,201910,202020,"IS Major","None","None",202220,1,81,3.41
"1239",8317791,201910,202110,"IS Major","None","None",202220,1,93,3.45
"1240",8317791,201910,202120,"IS Major","None","None",202220,1,106,3.4
"1241",8317791,201910,202210,"IS Major","None","None",202220,1,121,3.43
"1242",8317791,201910,202220,"IS Major","None","None",202220,1,133,3.33
"1243",8318800,201910,201910,"Undeclared - Business","None","None",202220,1,17,3.65
"1244",8318800,201910,201920,"Undeclared - Business","None","None",202220,1,32,3.48
"1245",8318800,201910,202010,"Undeclared - Business","None","None",202220,1,45,3.44
"1246",8318800,201910,202020,"IS Major","None","None",202220,1,60,3.52
"1247",8318800,201910,202110,"IS Major","None","None",202220,1,74,3.54
"1248",8318800,201910,202120,"IS Major","None","None",202220,1,90,3.56
"1249",8318800,201910,202210,"IS Major","None","None",202220,1,105,3.49
"1250",8318800,201910,202220,"IS Major","None","None",202220,1,123,3.4
"1251",8319253,201910,201910,"Human Capital Mgmt& Leadership","None","None",202220,1,25,3.79
"1252",8319253,201910,201920,"Human Capital Mgmt& Leadership","None","None",202220,1,39,3.75
"1253",8319253,201910,202010,"Human Capital Mgmt& Leadership","None","None",202220,1,55,3.66
"1254",8319253,201910,202020,"IS Major","None","None",202220,1,70,3.68
"1255",8319253,201910,202110,"IS Major","None","None",202220,1,85,3.62
"1256",8319253,201910,202120,"IS Major","None","None",202220,1,101,3.67
"1257",8319253,201910,202210,"IS Major","None","None",202220,1,113,3.68
"1258",8319253,201910,202220,"IS Major","None","None",202220,1,127,3.66
"1259",8320580,201910,201910,"Undeclared - Business","None","None",202220,1,21,2.58
"1260",8320580,201910,202010,"Finance","None","None",202220,1,48,2.65
"1261",8320580,201910,202020,"Finance","None","None",202220,1,64,2.71
"1262",8320580,201910,202110,"IS Major","None","None",202220,1,80,2.92
"1263",8320580,201910,202120,"IS Major","None","None",202220,1,98,2.89
"1264",8320580,201910,202210,"IS Major","None","None",202220,1,121,2.95
"1265",8320580,201910,202220,"IS Major","None","None",202220,1,133,2.92
"1266",8323169,202110,202110,"IS Major","None","None",202320,1,75,3.42
"1267",8323169,202110,202120,"IS Major","None","None",202320,1,89,3.4
"1268",8323169,202110,202210,"IS Major","None","None",202320,1,104,3.2
"1269",8323169,202110,202220,"IS Major","None","None",202320,1,119,3.32
"1270",8323169,202110,202310,"IS Major","None","None",202320,1,131,3.35
"1271",8323169,202110,202320,"IS Major","None","None",202320,1,143,3.35
"1272",8324729,201910,201910,"CAS","None","None",202220,1,15,3.86
"1273",8324729,201910,201920,"CAS","None","None",202220,1,31,3.73
"1274",8324729,201910,202010,"Undeclared - Business","None","None",202220,1,45,3.59
"1275",8324729,201910,202020,"IS Major","None","None",202220,1,62,3.61
"1276",8324729,201910,202110,"IS Major","None","None",202220,1,77,3.52
"1277",8324729,201910,202120,"IS Major","None","None",202220,1,92,3.3
"1278",8324729,201910,202210,"IS Major","None","None",202220,1,116,3.2
"1279",8324729,201910,202220,"IS Major","None","None",202220,1,131,3.12
"1280",8325776,201910,201910,"IS Major","None","None",202220,1,18,3.43
"1281",8325776,201910,201920,"IS Major","None","None",202220,1,33,3.66
"1282",8325776,201910,202010,"IS Major","None","None",202220,1,48,3.69
"1283",8325776,201910,202020,"IS Major","None","None",202220,1,63,3.72
"1284",8325776,201910,202110,"IS Major","None","None",202220,1,78,3.73
"1285",8325776,201910,202120,"IS Major","None","None",202220,1,90,3.64
"1286",8325776,201910,202210,"IS Major","None","None",202220,1,105,3.52
"1287",8325776,201910,202220,"IS Major","None","None",202220,1,117,3.51
"1288",8326128,201910,201910,"BA Major","None","None",202220,1,73,3.9
"1289",8326128,201910,201920,"IS Major","None","None",202220,1,95,3.93
"1290",8326128,201910,202010,"IS Major","None","None",202220,1,114,3.9
"1291",8326128,201910,202020,"CAS","None","None",202220,1,136,3.93
"1292",8326128,201910,202110,"CAS","None","None",202220,1,152,3.89
"1293",8326128,201910,202120,"CAS","None","None",202220,1,158,3.85
"1294",8326128,201910,202210,"CAS","None","None",202220,1,167,3.83
"1295",8326128,201910,202220,"CAS","None","None",202220,1,170,3.84
"1296",8326128,201910,202310,"CAS","None","None",202220,1,170,3.84
"1297",8327105,201910,201910,"Finance","None","None",202220,1,25,3.8
"1298",8327105,201910,201920,"Finance","None","None",202220,1,40,3.74
"1299",8327105,201910,202010,"IS Major","None","None",202220,1,57,3.61
"1300",8327105,201910,202020,"Finance","None","None",202220,1,72,3.66
"1301",8327105,201910,202110,"Finance","None","None",202220,1,87,3.68
"1302",8327105,201910,202120,"Finance","None","None",202220,1,104,3.68
"1303",8327105,201910,202210,"Finance","None","None",202220,1,121,3.6
"1304",8327105,201910,202220,"Finance","None","None",202220,1,133,3.59
"1305",8327670,201910,201910,"Undeclared - Business","None","None",202220,1,22,3.64
"1306",8327670,201910,201920,"Human Capital Mgmt& Leadership","None","None",202220,1,37,3.48
"1307",8327670,201910,202010,"IS Major","None","None",202220,1,52,3.53
"1308",8327670,201910,202020,"IS Major","None","None",202220,1,69,3.53
"1309",8327670,201910,202110,"IS Major","None","None",202220,1,85,3.45
"1310",8327670,201910,202120,"IS Major","None","None",202220,1,97,3.35
"1311",8327670,201910,202210,"IS Major","None","None",202220,1,112,3.3
"1312",8327670,201910,202220,"IS Major","None","None",202220,1,130,3.39
"1313",8329475,201910,201910,"Marketing","None","None",202120,1,66,3.8
"1314",8329475,201910,201920,"Marketing","None","None",202120,1,81,3.77
"1315",8329475,201910,202010,"IS Major","None","None",202120,1,93,3.81
"1316",8329475,201910,202020,"IS Major","None","None",202120,1,108,3.8
"1317",8329475,201910,202110,"IS Major","None","None",202120,1,123,3.73
"1318",8329475,201910,202120,"IS Major","None","None",202120,1,135,3.73
"1319",8329675,201910,201910,"IS Major","None","None",202220,1,18,3.47
"1320",8329675,201910,201920,"IS Major","None","None",202220,1,36,3.59
"1321",8329675,201910,202010,"IS Major","None","None",202220,1,52,3.45
"1322",8329675,201910,202020,"IS Major","None","None",202220,1,68,3.53
"1323",8329675,201910,202110,"IS Major","None","None",202220,1,80,3.48
"1324",8329675,201910,202120,"IS Major","None","None",202220,1,98,3.51
"1325",8329675,201910,202210,"IS Major","None","None",202220,1,112,3.56
"1326",8329675,201910,202220,"IS Major","None","None",202220,1,124,3.61
"1327",8330331,201910,201910,"Business Economics","None","None",202220,1,41,2.81
"1328",8330331,201910,201920,"Business Economics","None","None",202220,1,56,2.74
"1329",8330331,201910,202010,"Business Economics","None","None",202220,1,71,2.83
"1330",8330331,201910,202020,"IS Major","None","None",202220,1,86,2.96
"1331",8330331,201910,202110,"IS Major","None","None",202220,1,101,3.04
"1332",8330331,201910,202120,"IS Major","None","None",202220,1,116,2.93
"1333",8330331,201910,202210,"IS Major","None","None",202220,1,131,2.92
"1334",8330331,201910,202220,"IS Major","None","None",202220,1,143,2.95
"1335",8330667,201910,201910,"BA Major","None","None",202220,1,48,4
"1336",8330667,201910,201910,"BA Major","None","None",202220,1,48,4
"1337",8330667,201910,201920,"BA Major","None","None",202220,1,62,4
"1338",8330667,201910,201920,"BA Major","None","None",202220,1,62,4
"1339",8330667,201910,202010,"BA Major","None","None",202220,1,77,4
"1340",8330667,201910,202010,"BA Major","None","None",202220,1,77,4
"1341",8330667,201910,202020,"BA Major","IS Major","None",202220,1,92,4
"1342",8330667,201910,202020,"BA Major","IS Major","None",202220,1,92,4
"1343",8330667,201910,202110,"BA Major","IS Major","None",202220,1,111,4
"1344",8330667,201910,202110,"BA Major","IS Major","None",202220,1,111,4
"1345",8330667,201910,202120,"BA Major","IS Major","None",202220,1,129,4
"1346",8330667,201910,202120,"BA Major","IS Major","None",202220,1,129,4
"1347",8330667,201910,202210,"BA Major","IS Major","None",202220,1,145,4
"1348",8330667,201910,202210,"BA Major","IS Major","None",202220,1,145,4
"1349",8330667,201910,202220,"BA Major","IS Major","None",202220,1,160,4
"1350",8330667,201910,202220,"BA Major","IS Major","None",202220,1,160,4
"1351",8331244,201910,201910,"Finance","None","None",202220,1,44,3.75
"1352",8331244,201910,201920,"Finance","None","None",202220,1,60,3.6
"1353",8331244,201910,202010,"IS Major","None","None",202220,1,75,3.54
"1354",8331244,201910,202020,"IS Major","None","None",202220,1,91,3.6
"1355",8331244,201910,202110,"IS Major","None","None",202220,1,106,3.63
"1356",8331244,201910,202120,"IS Major","None","None",202220,1,118,3.67
"1357",8331244,201910,202220,"IS Major","None","None",202220,1,130,3.68
"1358",8331618,201910,201910,"CEC","None","None",202220,1,26,3.92
"1359",8331618,201910,201920,"CEC","None","None",202220,1,41,3.86
"1360",8331618,201910,202010,"CEC","None","None",202220,1,57,3.78
"1361",8331618,201910,202020,"IS Major","None","None",202220,1,76,3.78
"1362",8331618,201910,202110,"IS Major","None","None",202220,1,93,3.77
"1363",8331618,201910,202120,"IS Major","None","None",202220,1,108,3.75
"1364",8331618,201910,202210,"IS Major","None","None",202220,1,123,3.77
"1365",8331618,201910,202220,"IS Major","None","None",202220,1,138,3.78
"1366",8331743,201910,201910,"Finance","None","None",202220,1,29,4
"1367",8331743,201910,201920,"Finance","None","None",202220,1,46,4
"1368",8331743,201910,202010,"IS Major","None","None",202220,1,61,3.98
"1369",8331743,201910,202020,"IS Major","None","None",202220,1,76,3.94
"1370",8331743,201910,202110,"IS Major","None","None",202220,1,91,3.92
"1371",8331743,201910,202120,"IS Major","None","None",202220,1,105,3.93
"1372",8331743,201910,202210,"IS Major","None","None",202220,1,118,3.92
"1373",8331743,201910,202220,"IS Major","None","None",202220,1,131,3.93
"1374",8333235,201910,201910,"Undeclared - Business","None","None",202220,1,29,3.73
"1375",8333235,201910,201920,"Marketing","None","None",202220,1,45,3.85
"1376",8333235,201910,202010,"Marketing","None","None",202220,1,60,3.81
"1377",8333235,201910,202020,"IS Major","Marketing","None",202220,1,76,3.81
"1378",8333235,201910,202110,"IS Major","None","None",202220,1,88,3.77
"1379",8333235,201910,202120,"IS Major","None","None",202220,1,103,3.76
"1380",8333235,201910,202210,"IS Major","None","None",202220,1,118,3.75
"1381",8333235,201910,202220,"IS Major","None","None",202220,1,124,3.76
"1382",8333381,201910,201910,"Accountancy","None","None",202220,1,31,3.38
"1383",8333381,201910,201920,"Accountancy","None","None",202220,1,47,3.57
"1384",8333381,201910,202010,"BA Major","None","None",202220,1,62,3.69
"1385",8333381,201910,202020,"BA Major","IS Major","None",202220,1,80,3.72
"1386",8333381,201910,202110,"BA Major","IS Major","None",202220,1,95,3.7
"1387",8333381,201910,202120,"IS Major","None","None",202220,1,110,3.67
"1388",8333381,201910,202210,"IS Major","None","None",202220,1,122,3.67
"1389",8333381,201910,202220,"IS Major","None","None",202220,1,134,3.67
"1390",8333444,201910,201910,"Accountancy","None","None",202220,1,24,3.84
"1391",8333444,201910,201920,"Accountancy","None","None",202220,1,39,3.77
"1392",8333444,201910,202010,"IS Major","None","None",202220,1,55,3.74
"1393",8333444,201910,202020,"IS Major","None","None",202220,1,70,3.78
"1394",8333444,201910,202110,"IS Major","None","None",202220,1,85,3.76
"1395",8333444,201910,202120,"IS Major","None","None",202220,1,100,3.6
"1396",8333444,201910,202210,"IS Major","None","None",202220,1,121,3.54
"1397",8333444,201910,202220,"IS Major","None","None",202220,1,136,3.5
"1398",8333498,201910,201910,"Marketing","None","None",202220,1,39,3.59
"1399",8333498,201910,201910,"Marketing","None","None",202220,1,39,3.59
"1400",8333498,201910,201920,"CAS","Marketing","None",202220,1,54,3.56
"1401",8333498,201910,201920,"CAS","Marketing","None",202220,1,54,3.56
"1402",8333498,201910,202010,"CAS","Marketing","None",202220,1,71,3.65
"1403",8333498,201910,202010,"CAS","Marketing","None",202220,1,71,3.65
"1404",8333498,201910,202020,"IS Major","Marketing","None",202220,1,86,3.72
"1405",8333498,201910,202020,"IS Major","Marketing","None",202220,1,86,3.72
"1406",8333498,201910,202110,"IS Major","Marketing","None",202220,1,102,3.75
"1407",8333498,201910,202110,"IS Major","Marketing","None",202220,1,102,3.75
"1408",8333498,201910,202120,"IS Major","Marketing","None",202220,1,117,3.66
"1409",8333498,201910,202120,"IS Major","Marketing","None",202220,1,117,3.66
"1410",8333498,201910,202210,"IS Major","Marketing","None",202220,1,133,3.61
"1411",8333498,201910,202210,"IS Major","Marketing","None",202220,1,133,3.61
"1412",8333498,201910,202220,"IS Major","Marketing","None",202220,1,145,3.58
"1413",8333498,201910,202220,"IS Major","Marketing","None",202220,1,145,3.58
"1414",8334152,201910,201910,"IS Major","None","None",202220,1,42,3.61
"1415",8334152,201910,201920,"IS Major","None","None",202220,1,56,3.4
"1416",8334152,201910,202010,"IS Major","None","None",202220,1,73,3.21
"1417",8334152,201910,202020,"IS Major","None","None",202220,1,86,3.36
"1418",8334152,201910,202110,"IS Major","None","None",202220,1,100,3.42
"1419",8334152,201910,202120,"IS Major","None","None",202220,1,112,3.39
"1420",8334152,201910,202210,"IS Major","None","None",202220,1,124,3.29
"1421",8334152,201910,202220,"IS Major","None","None",202220,1,142,3.27
"1422",8334506,201910,201910,"IS Major","None","None",202220,1,28,3.64
"1423",8334506,201910,201920,"IS Major","None","None",202220,1,40,3.37
"1424",8334506,201910,202010,"IS Major","None","None",202220,1,55,3.26
"1425",8334506,201910,202020,"IS Major","None","None",202220,1,70,3.34
"1426",8334506,201910,202110,"IS Major","None","None",202220,1,85,3.32
"1427",8334506,201910,202120,"IS Major","None","None",202220,1,97,3.38
"1428",8334506,201910,202210,"IS Major","None","None",202220,1,112,3.43
"1429",8334506,201910,202220,"IS Major","None","None",202220,1,127,3.45
"1430",8334898,201910,201910,"IS Major","None","None",202220,1,87,3.15
"1431",8334898,201910,201920,"IS Major","None","None",202220,1,106,2.98
"1432",8334898,201910,202010,"IS Major","None","None",202220,1,125,3.14
"1433",8334898,201910,202020,"IS Major","None","None",202220,1,144,3.02
"1434",8334898,201910,202110,"IS Major","None","None",202220,1,160,2.95
"1435",8334898,201910,202120,"IS Major","None","None",202220,1,174,2.9
"1436",8334898,201910,202210,"IS Major","None","None",202220,1,187,2.9
"1437",8334898,201910,202220,"IS Major","None","None",202220,1,202,2.86
"1438",8335099,201910,201910,"Business Economics","None","None",202220,1,35,3.54
"1439",8335099,201910,201910,"Business Economics","None","None",202220,1,35,3.54
"1440",8335099,201910,201920,"IS Major","None","None",202220,1,50,3.67
"1441",8335099,201910,201920,"IS Major","None","None",202220,1,50,3.67
"1442",8335099,201910,202010,"Entrepreneurship","IS Major","None",202220,1,68,3.62
"1443",8335099,201910,202010,"Entrepreneurship","IS Major","None",202220,1,68,3.62
"1444",8335099,201910,202020,"IS Major","None","None",202220,1,83,3.62
"1445",8335099,201910,202020,"IS Major","None","None",202220,1,83,3.62
"1446",8335099,201910,202110,"IS Major","None","None",202220,1,102,3.65
"1447",8335099,201910,202110,"IS Major","None","None",202220,1,102,3.65
"1448",8335099,201910,202120,"Entrepreneurship","IS Major","None",202220,1,120,3.49
"1449",8335099,201910,202120,"Entrepreneurship","IS Major","None",202220,1,120,3.49
"1450",8335099,201910,202210,"Entrepreneurship","IS Major","None",202220,1,135,3.53
"1451",8335099,201910,202210,"Entrepreneurship","IS Major","None",202220,1,135,3.53
"1452",8335099,201910,202220,"Entrepreneurship","IS Major","None",202220,1,152,3.55
"1453",8335099,201910,202220,"Entrepreneurship","IS Major","None",202220,1,152,3.55
"1454",8336051,201910,201910,"CAS","None","None",202220,1,12,4
"1455",8336051,201910,201920,"CAS","None","None",202220,1,27,3.96
"1456",8336051,201910,202010,"Undeclared - Business","None","None",202220,1,51,3.89
"1457",8336051,201910,202020,"Undeclared - Business","None","None",202220,1,70,3.9
"1458",8336051,201910,202110,"Supply Chain & Operations Mgmt","None","None",202220,1,92,3.89
"1459",8336051,201910,202120,"Supply Chain & Operations Mgmt","None","None",202220,1,108,3.87
"1460",8336051,201910,202210,"IS Major","None","None",202220,1,123,3.84
"1461",8336051,201910,202220,"IS Major","None","None",202220,1,138,3.85
"1462",8336139,201910,201910,"Finance","None","None",202220,1,33,3.24
"1463",8336139,201910,201910,"Finance","None","None",202220,1,33,3.24
"1464",8336139,201910,201920,"Finance","None","None",202220,1,49,2.86
"1465",8336139,201910,201920,"Finance","None","None",202220,1,49,2.86
"1466",8336139,201910,202010,"Finance","None","None",202220,1,64,3.09
"1467",8336139,201910,202010,"Finance","None","None",202220,1,64,3.09
"1468",8336139,201910,202020,"Finance","IS Major","None",202220,1,85,3.32
"1469",8336139,201910,202020,"Finance","IS Major","None",202220,1,85,3.32
"1470",8336139,201910,202110,"Finance","IS Major","None",202220,1,102,3.38
"1471",8336139,201910,202110,"Finance","IS Major","None",202220,1,102,3.38
"1472",8336139,201910,202120,"Finance","IS Major","None",202220,1,116,3.42
"1473",8336139,201910,202120,"Finance","IS Major","None",202220,1,116,3.42
"1474",8336139,201910,202210,"Finance","IS Major","None",202220,1,131,3.39
"1475",8336139,201910,202210,"Finance","IS Major","None",202220,1,131,3.39
"1476",8336139,201910,202220,"Finance","IS Major","None",202220,1,146,3.38
"1477",8336139,201910,202220,"Finance","IS Major","None",202220,1,146,3.38
"1478",8336578,201910,201910,"BA Major","None","None",202220,1,23,3.25
"1479",8336578,201910,201920,"BA Major","None","None",202220,1,39,3.16
"1480",8336578,201910,202010,"BA Major","None","None",202220,1,54,2.64
"1481",8336578,201910,202020,"BA Major","None","None",202220,1,66,2.64
"1482",8336578,201910,202110,"IS Major","None","None",202220,1,78,2.66
"1483",8336578,201910,202120,"IS Major","None","None",202220,1,99,2.78
"1484",8336578,201910,202210,"IS Major","None","None",202220,1,117,2.92
"1485",8336578,201910,202220,"IS Major","None","None",202220,1,129,2.94
"1486",8336655,201910,201910,"Marketing","None","None",202220,1,19,3.18
"1487",8336655,201910,201920,"Marketing","None","None",202220,1,33,3.21
"1488",8336655,201910,202010,"Finance","None","None",202220,1,45,3.08
"1489",8336655,201910,202020,"Finance","None","None",202220,1,60,3.15
"1490",8336655,201910,202110,"IS Major","None","None",202220,1,75,3.2
"1491",8336655,201910,202120,"IS Major","None","None",202220,1,90,3.17
"1492",8336655,201910,202210,"IS Major","None","None",202220,1,102,3.17
"1493",8336655,201910,202220,"IS Major","None","None",202220,1,119,3.14
"1494",8336766,201910,201910,"Business Economics","None","None",202220,1,28,3.82
"1495",8336766,201910,201910,"Business Economics","None","None",202220,1,28,3.82
"1496",8336766,201910,201920,"Business Economics","None","None",202220,1,46,3.91
"1497",8336766,201910,201920,"Business Economics","None","None",202220,1,46,3.91
"1498",8336766,201910,202010,"IS Major","None","None",202220,1,62,3.9
"1499",8336766,201910,202010,"IS Major","None","None",202220,1,62,3.9
"1500",8336766,201910,202020,"Accountancy","IS Major","None",202220,1,78,3.92
"1501",8336766,201910,202020,"Accountancy","IS Major","None",202220,1,78,3.92
"1502",8336766,201910,202110,"Accountancy","IS Major","None",202220,1,100,3.94
"1503",8336766,201910,202110,"Accountancy","IS Major","None",202220,1,100,3.94
"1504",8336766,201910,202120,"Accountancy","IS Major","None",202220,1,118,3.95
"1505",8336766,201910,202120,"Accountancy","IS Major","None",202220,1,118,3.95
"1506",8336766,201910,202210,"Accountancy","IS Major","None",202220,1,133,3.95
"1507",8336766,201910,202210,"Accountancy","IS Major","None",202220,1,133,3.95
"1508",8336766,201910,202220,"Accountancy","IS Major","None",202220,1,145,3.94
"1509",8336766,201910,202220,"Accountancy","IS Major","None",202220,1,145,3.94
"1510",8336795,201910,201910,"Finance","None","None",202220,1,15,3.5
"1511",8336795,201910,201920,"Finance","None","None",202220,1,29,3.51
"1512",8336795,201910,202010,"Finance","None","None",202220,1,45,3.47
"1513",8336795,201910,202020,"Finance","None","None",202220,1,60,3.46
"1514",8336795,201910,202110,"IS Major","None","None",202220,1,72,3.46
"1515",8336795,201910,202120,"IS Major","None","None",202220,1,87,3.43
"1516",8336795,201910,202210,"IS Major","None","None",202220,1,102,3.3
"1517",8336795,201910,202220,"IS Major","None","None",202220,1,119,3.16
"1518",8338465,201910,201910,"Business Economics","None","None",202220,1,16,3.64
"1519",8338465,201910,201920,"Business Economics","None","None",202220,1,33,3.41
"1520",8338465,201910,202010,"Business Economics","None","None",202220,1,57,3.32
"1521",8338465,201910,202020,"Business Economics","None","None",202220,1,74,3.45
"1522",8338465,201910,202110,"IS Major","None","None",202220,1,95,3.5
"1523",8338465,201910,202120,"IS Major","None","None",202220,1,111.5,3.51
"1524",8338465,201910,202210,"IS Major","None","None",202220,1,129.5,3.48
