"","Student ID","Term Code","Term UG MU Earned CrHr","Term UG Overall Earned CrHr (MU and Non-MU)","Cum UG Overall Earned CrHr (MU and Non-MU)"
"2833",8233844,"202310",15,15,97
"2834",8233844,"202320",15,15,112
"2835",8233844,"202410",16,16,128
"2836",8233844,"202420",12,12,140
"2837",8233854,"202110",15,21,21
"2838",8233854,"202120",15,15,36
"2839",8233854,"202210",15,15,51
"2840",8233854,"202220",15,15,66
"2841",8233854,"202230",3,3,69
"2842",8233854,"202310",15,15,84
"2843",8233854,"202320",15,15,99
"2844",8233854,"202410",11,11,110
"2845",8233854,"202420",11,11,121
"2846",8235522,"202110",17,23,23
"2847",8235522,"202120",14,14,37
"2848",8235522,"202210",15,15,52
"2849",8235522,"202215",3,3,55
"2850",8235522,"202220",9,9,64
"2851",8235522,"202230",3,3,67
"2852",8235522,"202310",12,12,79
"2853",8235522,"202315",3,3,82
"2854",8235522,"202320",16,16,98
"2855",8235522,"202410",12,12,110
"2856",8235522,"202420",14,14,124
"2857",8235926,"202110",15,15,15
"2858",8235926,"202120",14,14,29
"2859",8235926,"202210",15,15,44
"2860",8235926,"202220",15,15,59
"2861",8235926,"202310",15,15,74
"2862",8235926,"202320",15,15,89
"2863",8235926,"202410",12,12,101
"2864",8235926,"202415",3,3,104
"2865",8235926,"202420",15,15,119
"2866",8236003,"202110",16,42,42
"2867",8236003,"202120",15,15,57
"2868",8236003,"202130",3,6,63
"2869",8236003,"202210",16,16,79
"2870",8236003,"202220",0,12.25,91.25
"2871",8236003,"202310",15,15,106.25
"2872",8236003,"202315",3,3,109.25
"2873",8236003,"202320",12,15,124.25
"2874",8236003,"202410",12,12,136.25
"2875",8236003,"202420",15,15,151.25
"2876",8236114,"202110",15,15,15
"2877",8236114,"202120",16,16,31
"2878",8236114,"202210",14,14,45
"2879",8236114,"202220",15,15,60
"2880",8236114,"202310",16,16,76
"2881",8236114,"202320",15,15,91
"2882",8236114,"202410",17,17,108
"2883",8236114,"202420",19,19,127
"2884",8236405,"202110",17,36,36
"2885",8236405,"202120",15,15,51
"2886",8236405,"202210",16,16,67
"2887",8236405,"202220",15,15,82
"2888",8236405,"202310",15,15,97
"2889",8236405,"202320",15,15,112
"2890",8236405,"202410",12,12,124
"2891",8236405,"202420",12,12,136
"2892",8236496,"202110",16,19,19
"2893",8236496,"202120",17,17,36
"2894",8236496,"202130",0,6,NA
"2895",8236496,"202210",18,18,60
"2896",8236496,"202220",18,18,78
"2897",8236496,"202310",18,18,96
"2898",8236496,"202320",18,18,114
"2899",8236496,"202410",22,22,136
"2900",8236496,"202420",15,15,151
"2901",8236572,"202110",17,48,48
"2902",8236572,"202120",12,12,60
"2903",8236572,"202210",17,17,77
"2904",8236572,"202220",16,16,93
"2905",8236572,"202310",15,15,108
"2906",8236572,"202320",18,18,126
"2907",8236572,"202330",0,6,132
"2908",8236572,"202410",19,19,151
"2909",8237593,"202120",18,18,18
"2910",8237593,"202210",18,18,36
"2911",8237593,"202220",19,19,55
"2912",8237593,"202310",20,20,75
"2913",8237593,"202320",20,20,95
"2914",8237593,"202410",12,12,107
"2915",8237593,"202420",15,15,122
"2916",8237593,"202430",0,0,122
"2917",8237593,"202510",NA,NA,122
"2918",8237729,"202110",13,67,67
"2919",8237729,"202120",16,16,83
"2920",8237729,"202210",12,12,95
"2921",8237729,"202220",16,16,111
"2922",8237729,"202310",12,12,123
"2923",8237729,"202320",12,12,135
"2924",8237729,"202410",0,0,135
"2925",8237792,"202110",15,64,64
"2926",8237792,"202120",12,12,76
"2927",8237792,"202210",15,15,91
"2928",8237792,"202220",15,15,106
"2929",8237792,"202310",15,18,124
"2930",8237792,"202320",15,15,139
"2931",8237792,"202410",0,0,139
"2932",8237792,"202415",0,0,139
"2933",8237792,"202420",0,0,139
"2934",8237816,"202110",15,46,46
"2935",8237816,"202120",15,15,61
"2936",8237816,"202210",15,15,76
"2937",8237816,"202220",17,17,93
"2938",8237816,"202310",17,17,110
"2939",8237816,"202315",6,6,116
"2940",8237816,"202320",15,15,131
"2941",8237816,"202410",0,0,131
"2942",8237816,"202415",0,0,131
"2943",8237816,"202420",0,0,131
"2944",8237939,"202110",15,45,45
"2945",8237939,"202120",15,15,60
"2946",8237939,"202210",16,16,76
"2947",8237939,"202215",3,3,79
"2948",8237939,"202220",16,16,95
"2949",8237939,"202310",18,18,113
"2950",8237939,"202315",6,6,119
"2951",8237939,"202320",18,18,137
"2952",8237939,"202330",3,3,140
"2953",8237939,"202410",6,6,146
"2954",8237939,"202415",0,0,146
"2955",8237939,"202420",0,0,146
"2956",8237988,"202110",16,58,58
"2957",8237988,"202120",15,15,73
"2958",8237988,"202210",14,14,87
"2959",8237988,"202215",3,3,90
"2960",8237988,"202220",15,15,105
"2961",8237988,"202310",15,15,120
"2962",8237988,"202315",3,3,123
"2963",8237988,"202320",15,15,138
"2964",8237988,"202330",6,6,144
"2965",8237988,"202410",15,15,159
"2966",8237988,"202420",17,17,176
"2967",8238764,"202110",17,36,36
"2968",8238764,"202120",15,15,51
"2969",8238764,"202210",15,15,66
"2970",8238764,"202220",15,15,81
"2971",8238764,"202310",15,15,96
"2972",8238764,"202320",12,12,108
"2973",8238764,"202410",12,12,120
"2974",8238764,"202420",12,12,132
"2975",8238809,"202110",14,38,38
"2976",8238809,"202120",12,12,50
"2977",8238809,"202210",16,16,66
"2978",8238809,"202220",14,14,80
"2979",8238895,"202110",16,68,68
"2980",8238895,"202120",15,15,83
"2981",8238895,"202210",15,15,98
"2982",8238895,"202220",12,12,110
"2983",8238895,"202310",15,15,125
"2984",8238895,"202320",15,15,140
"2985",8238895,"202410",12,12,152
"2986",8238895,"202420",15,15,167
"2987",8239036,"202110",15,38,38
"2988",8239036,"202120",18,18,56
"2989",8239036,"202210",15,15,71
"2990",8239036,"202220",15,15,86
"2991",8239036,"202310",15,15,101
"2992",8239036,"202320",12,12,113
"2993",8239036,"202410",12,12,125
"2994",8239036,"202420",14,14,139
"2995",8239451,"202110",14,14,14
"2996",8239451,"202120",17,17,31
"2997",8239451,"202210",12,12,43
"2998",8239451,"202220",12,12,55
"2999",8239451,"202310",15,15,70
"3000",8239451,"202320",15,15,85
"3001",8239451,"202410",15,18,103
"3002",8239451,"202420",16,16,119
"3003",8240091,"202110",0,3,NA
"3004",8240091,"202210",17,20,23
"3005",8240091,"202215",3,3,26
"3006",8240091,"202220",15,15,41
"3007",8240091,"202310",15,15,56
"3008",8240091,"202320",15,15,71
"3009",8240091,"202410",0,12,83
"3010",8240091,"202420",15,15,98
"3011",8240091,"202510",NA,NA,98
"3012",8240124,"202110",15,76,76
"3013",8240124,"202120",15,15,91
"3014",8240124,"202210",15,15,106
"3015",8240124,"202220",15,15,121
"3016",8240124,"202230",6,6,127
"3017",8240124,"202310",12,12,139
"3018",8240124,"202320",16.5,16.5,155.5
"3019",8240124,"202410",15,15,170.5
"3020",8240124,"202420",13,13,183.5
"3021",8241122,"202210",15,48,48
"3022",8241122,"202220",16,16,64
"3023",8241122,"202310",16,16,80
"3024",8241122,"202320",15,15,95
"3025",8241122,"202410",12,12,107
"3026",8241122,"202420",12,12,119
"3027",8241122,"202510",NA,NA,119
"3028",8241959,"202110",14,41,41
"3029",8241959,"202120",15,15,56
"3030",8241959,"202210",14,14,70
"3031",8241959,"202220",16,16,86
"3032",8241959,"202310",15,15,101
"3033",8241959,"202320",15,15,116
"3034",8241959,"202410",16,16,132
"3035",8241959,"202420",15,15,147
"3036",8242001,"202110",15,44,44
"3037",8242001,"202120",12,12,56
"3038",8242001,"202130",3,3,59
"3039",8242001,"202210",16,16,75
"3040",8242001,"202220",0,15.5,90.5
"3041",8242001,"202310",15,15,105.5
"3042",8242001,"202320",15,15,120.5
"3043",8242001,"202410",14,14,134.5
"3044",8242001,"202420",14,14,148.5
"3045",8242136,"202110",15,36,36
"3046",8242136,"202115",4,4,40
"3047",8242136,"202120",12,12,52
"3048",8242136,"202210",15,15,67
"3049",8242136,"202220",15,15,82
"3050",8242136,"202230",3,3,85
"3051",8242136,"202310",12,12,97
"3052",8242136,"202315",6,6,103
"3053",8242136,"202320",12,12,115
"3054",8242136,"202410",13,13,128
"3055",8242136,"202420",12,12,140
"3056",8242848,"202110",15,51,51
"3057",8242848,"202120",15,15,66
"3058",8242848,"202210",15,15,81
"3059",8242848,"202220",16,16,97
"3060",8242848,"202310",15,15,112
"3061",8242848,"202320",15,15,127
"3062",8242848,"202410",15,15,142
"3063",8242848,"202420",15,15,157
"3064",8242896,"202110",15,40,40
"3065",8242896,"202115",3,3,43
"3066",8242896,"202120",16,16,59
"3067",8242896,"202130",3,3,62
"3068",8242896,"202210",15,15,77
"3069",8242896,"202215",3,3,80
"3070",8242896,"202220",15,15,95
"3071",8242896,"202310",15,15,110
"3072",8242896,"202315",6,6,116
"3073",8242896,"202320",15,15,131
"3074",8242896,"202410",15,15,146
"3075",8242896,"202420",12,12,158
"3076",8243232,"202110",15,15,15
"3077",8243232,"202120",14,14,29
"3078",8243232,"202210",16,16,45
"3079",8243232,"202220",15,15,60
"3080",8243232,"202310",13,13,73
"3081",8243232,"202315",3,3,76
"3082",8243232,"202320",9,9,85
"3083",8243232,"202330",6,6,91
"3084",8243232,"202410",12,12,103
"3085",8243232,"202415",3,3,106
"3086",8243232,"202420",18,18,124
"3087",8243561,"202110",16,21,21
"3088",8243561,"202115",1,1,22
"3089",8243561,"202120",17,17,39
"3090",8243561,"202210",16,16,55
"3091",8243561,"202220",18,18,73
"3092",8243561,"202310",19,19,92
"3093",8243561,"202320",20,20,112
"3094",8243561,"202410",19,19,131
"3095",8243561,"202415",6,6,137
"3096",8243561,"202420",15,15,152
"3097",8243761,"202110",16,47,47
"3098",8243761,"202120",14,14,61
"3099",8243761,"202210",16,16,77
"3100",8243761,"202220",15,15,92
"3101",8243761,"202310",15,15,107
"3102",8243761,"202315",0,3,110
"3103",8243761,"202320",12,12,122
"3104",8243761,"202410",0,0,122
"3105",8243761,"202415",0,0,122
"3106",8243761,"202420",0,0,122
"3107",8245499,"202110",13,13,13
"3108",8245499,"202120",12,12,25
"3109",8245499,"202210",16,16,41
"3110",8245499,"202220",15,15,56
"3111",8245502,"202110",12,23,23
"3112",8245502,"202120",14,14,37
"3113",8245502,"202130",3,3,40
"3114",8245502,"202210",12,12,52
"3115",8245502,"202215",3,3,55
"3116",8245502,"202220",15,15,70
"3117",8245502,"202230",3,3,73
"3118",8245502,"202310",15,15,88
"3119",8245502,"202315",3,3,91
"3120",8245502,"202320",18,18,109
"3121",8245502,"202330",3,3,112
"3122",8245502,"202410",18,18,130
"3123",8245502,"202420",18,18,148
"3124",8246329,"202110",16,25,25
"3125",8246329,"202115",3,3,28
"3126",8246329,"202120",16,16,44
"3127",8246329,"202210",15,15,59
"3128",8246329,"202220",17,17,76
"3129",8246329,"202310",16,16,92
"3130",8246329,"202320",15,15,107
"3131",8246329,"202410",15,15,122
"3132",8246329,"202420",12,12,134
"3133",8246520,"202110",17,69,69
"3134",8246520,"202120",16,16,85
"3135",8246520,"202210",15,15,100
"3136",8246520,"202220",15,15,115
"3137",8246520,"202310",15,15,130
"3138",8246520,"202315",6,6,136
"3139",8246520,"202320",15,15,151
"3140",8246894,"202110",15,64,64
"3141",8246894,"202120",15,15,79
"3142",8246894,"202210",15,15,94
"3143",8246894,"202220",0,16,110
"3144",8246894,"202310",15,15,125
"3145",8246894,"202320",18,18,143
"3146",8246894,"202410",18,18,161
"3147",8246894,"202415",3,3,164
"3148",8246913,"202110",17,38,38
"3149",8246913,"202115",3,3,41
"3150",8246913,"202120",15,15,56
"3151",8246913,"202210",12,12,68
"3152",8246913,"202220",12,12,80
"3153",8246913,"202310",12,12,92
"3154",8246913,"202320",13,13,105
"3155",8246913,"202330",3,3,108
"3156",8246913,"202410",12,12,120
"3157",8246913,"202415",3,3,123
"3158",8246913,"202420",15,15,138
"3159",8246913,"202430",3,6,144
"3160",8247640,"202110",15,39,39
"3161",8247640,"202120",16,16,55
"3162",8247640,"202210",15,15,70
"3163",8247640,"202220",17,17,87
"3164",8247640,"202310",15,15,102
"3165",8247640,"202320",12,12,114
"3166",8247640,"202410",0,0,114
"3167",8247640,"202415",0,0,114
"3168",8247640,"202420",0,0,114
"3169",8248087,"202110",15,45,45
"3170",8248087,"202120",13,13,58
"3171",8248087,"202210",15,15,73
"3172",8248087,"202220",16,16,89
"3173",8248087,"202230",9,9,98
"3174",8248087,"202310",15,15,113
"3175",8248087,"202320",15,15,128
"3176",8248087,"202410",13.5,13.5,141.5
"3177",8248087,"202420",12,12,153.5
"3178",8248246,"202110",14,23,23
"3179",8248246,"202120",12,12,35
"3180",8248246,"202210",17,17,52
"3181",8248246,"202220",14,14,66
"3182",8248246,"202310",0,16,82
"3183",8248246,"202320",15,15,97
"3184",8248246,"202410",15,15,112
"3185",8248246,"202420",12,12,124
"3186",8248382,"202110",15,36,36
"3187",8248382,"202120",15,15,51
"3188",8248382,"202210",15,15,66
"3189",8248382,"202220",16,16,82
"3190",8248382,"202310",15,15,97
"3191",8248382,"202320",15,15,112
"3192",8248382,"202410",15,15,127
"3193",8248382,"202420",12,12,139
"3194",8248778,"202110",15,39,39
"3195",8248778,"202115",3,3,42
"3196",8248778,"202120",15,15,57
"3197",8248778,"202210",15,15,72
"3198",8248778,"202220",15,15,87
"3199",8248778,"202230",9,9,96
"3200",8248778,"202310",15,15,111
"3201",8248778,"202320",12,12,123
"3202",8248778,"202410",0,0,123
"3203",8248778,"202415",0,0,123
"3204",8248778,"202420",0,0,123
"3205",8249032,"202110",15,66,66
"3206",8249032,"202120",16,16,82
"3207",8249032,"202210",12,12,94
"3208",8249032,"202220",12,12,106
"3209",8249032,"202310",12,12,118
"3210",8249032,"202320",12,12,130
"3211",8249032,"202410",0,0,130
"3212",8249032,"202420",0,0,130
"3213",8249462,"202110",17,17,17
"3214",8249462,"202120",9,9,26
"3215",8249462,"202210",17,17,43
"3216",8249462,"202220",12,12,55
"3217",8249462,"202230",6,6,61
"3218",8249462,"202320",10,10,71
"3219",8249700,"202110",17,30,30
"3220",8249700,"202120",15,15,45
"3221",8249700,"202210",14,14,59
"3222",8249700,"202215",3,3,62
"3223",8249700,"202220",16,16,78
"3224",8249700,"202310",13,13,91
"3225",8249700,"202315",6,6,97
"3226",8249700,"202320",9,9,106
"3227",8249700,"202410",15,15,121
"3228",8249700,"202415",3,3,124
"3229",8249700,"202420",12,12,136
"3230",8250686,"202110",17,49,49
"3231",8250686,"202120",17,17,66
"3232",8250686,"202210",18,18,84
"3233",8250686,"202220",18,18,102
"3234",8250686,"202310",15,15,117
"3235",8250686,"202320",17,17,134
"3236",8250686,"202410",17,17,151
"3237",8250686,"202420",12,12,163
"3238",8251048,"202110",13,27,27
"3239",8251048,"202115",3,3,30
"3240",8251048,"202120",15,15,45
"3241",8251048,"202130",3,3,48
"3242",8251048,"202210",15,15,63
"3243",8251048,"202215",3,3,66
"3244",8251048,"202220",15,15,81
"3245",8251048,"202310",17,17,98
"3246",8251048,"202315",3,3,101
"3247",8251048,"202320",15,15,116
"3248",8251048,"202410",15,15,131
"3249",8251048,"202420",12,12,143
"3250",8251072,"202110",16,36,36
"3251",8251072,"202120",14,14,50
"3252",8251072,"202210",16,16,66
"3253",8251072,"202215",3,3,69
"3254",8251072,"202220",16,16,85
"3255",8251072,"202230",9,9,94
"3256",8251072,"202310",15,15,109
"3257",8251072,"202315",3,3,112
"3258",8251072,"202320",15,15,127
"3259",8251072,"202410",16,16,143
"3260",8251072,"202415",3,3,146
"3261",8251072,"202420",15,15,161
"3262",8251114,"202110",15,38,38
"3263",8251114,"202120",6,6,44
"3264",8251114,"202210",12,12,56
"3265",8251114,"202220",15,15,71
"3266",8251114,"202310",15,15,86
"3267",8251114,"202320",15,15,101
"3268",8251114,"202410",15,15,116
"3269",8251114,"202415",3,3,119
"3270",8251114,"202420",12,12,131
"3271",8251501,"202110",12,12,12
"3272",8251501,"202120",14,14,26
"3273",8251501,"202210",15,15,41
"3274",8251501,"202220",12,12,53
"3275",8251501,"202310",14,14,67
"3276",8251501,"202315",6,6,73
"3277",8251501,"202320",12,12,85
"3278",8251501,"202330",0,3,NA
"3279",8251501,"202410",14,14,102
"3280",8251501,"202415",6,6,108
"3281",8251501,"202420",8,8,116
"3282",8260957,"202110",15,45,45
"3283",8260957,"202120",15,15,60
"3284",8260957,"202210",15,15,75
"3285",8260957,"202220",15,15,90
"3286",8260957,"202310",15,15,105
"3287",8260957,"202320",15,15,120
"3288",8260957,"202410",15,15,135
"3289",8260957,"202420",14,14,149
"3290",8261450,"202110",16,16,16
"3291",8261450,"202120",16,16,32
"3292",8261450,"202210",15,15,47
"3293",8261450,"202220",16,16,63
"3294",8261450,"202310",13.5,13.5,76.5
"3295",8261450,"202320",16.5,16.5,93
"3296",8261450,"202410",16.5,16.5,109.5
"3297",8261450,"202420",15,15,124.5
"3298",8262661,"202010",3,3,3
"3299",8262661,"202020",3,3,6
"3300",8262661,"202110",3,3,9
"3301",8262661,"202120",3,3,12
"3302",8262661,"202210",17,24,36
"3303",8262661,"202220",13,13,49
"3304",8262661,"202310",15,15,64
"3305",8262661,"202320",12,12,76
"3306",8262661,"202410",15,15,91
"3307",8262661,"202415",3,3,94
"3308",8262661,"202420",15,15,109
"3309",8262661,"202510",NA,NA,109
"3310",8262661,"202515",NA,NA,109
"3311",8263482,"202210",15,45,45
"3312",8263482,"202220",13,13,58
"3313",8263482,"202310",15,15,73
"3314",8263482,"202315",3,3,76
"3315",8263482,"202320",12,12,88
"3316",8263482,"202410",12,12,100
"3317",8263482,"202420",12,12,112
"3318",8263482,"202510",NA,NA,112
"3319",8264086,"202020",4,4,4
"3320",8264086,"202030",3,3,7
"3321",8264086,"202110",3,3,10
"3322",8264086,"202120",3,3,13
"3323",8264086,"202210",12,28,41
"3324",8264086,"202220",15,15,56
"3325",8264086,"202310",15,15,71
"3326",8264086,"202315",3,3,74
"3327",8264086,"202320",16,16,90
"3328",8264086,"202410",14,14,104
"3329",8264086,"202420",12,12,116
"3330",8264086,"202510",NA,NA,116
"3331",8264603,"202010",18,56,56
"3332",8264603,"202015",3,3,59
"3333",8264603,"202020",14,14,73
"3334",8264603,"202030",9,9,82
"3335",8264603,"202110",18,18,100
"3336",8264603,"202115",2,2,102
"3337",8264603,"202120",16,16,118
"3338",8264603,"202210",17,17,135
"3339",8264603,"202215",3,3,138
"3340",8264603,"202220",18,18,156
"3341",8265510,"202010",17,30,30
"3342",8265510,"202020",15,15,45
"3343",8265510,"202110",18,18,63
"3344",8265510,"202120",18,18,81
"3345",8265510,"202210",18,18,99
"3346",8265510,"202215",3,3,102
"3347",8265510,"202220",18,18,120
"3348",8265510,"202310",19,19,139
"3349",8265510,"202320",15,15,154
"3350",8266656,"202010",14,35,35
"3351",8266656,"202020",14,14,49
"3352",8266656,"202110",15,15,64
"3353",8266656,"202120",15,15,79
"3354",8266656,"202210",15,15,94
"3355",8266656,"202220",15,15,109
"3356",8266656,"202310",17,17,126
"3357",8266656,"202320",15,15,141
"3358",8268360,"202010",16,16,16
"3359",8268360,"202020",17,17,33
"3360",8268360,"202110",19,19,52
"3361",8268360,"202120",18,18,70
"3362",8268360,"202210",18,21,91
"3363",8268360,"202220",15,15,106
"3364",8268360,"202230",0,0,106
"3365",8268360,"202310",6,9,115
"3366",8268360,"202315",0,0,115
"3367",8268360,"202320",3,3,118
"3368",8273273,"202010",17,45,45
"3369",8273273,"202020",15,15,60
"3370",8273273,"202110",16,16,76
"3371",8273273,"202115",3,3,79
"3372",8273273,"202120",14,14,93
"3373",8273273,"202130",3,3,96
"3374",8273273,"202210",15,15,111
"3375",8273273,"202220",15,15,126
"3376",8273273,"202310",0,0,126
"3377",8273273,"202315",0,0,126
"3378",8273273,"202320",0,0,126
"3379",8274007,"202010",19,32,32
"3380",8274007,"202020",20,20,52
"3381",8274007,"202110",20,20,72
"3382",8274007,"202120",19,19,91
"3383",8274007,"202130",0,0,91
"3384",8274007,"202210",17,20,111
"3385",8274007,"202220",18,18,129
"3386",8274007,"202230",0,0,129
"3387",8274007,"202310",18,18,147
"3388",8274007,"202320",18,18,165
"3389",8274526,"202010",13.5,28.5,28.5
"3390",8274526,"202020",15,15,43.5
"3391",8274526,"202110",15,15,58.5
"3392",8274526,"202120",19,19,77.5
"3393",8274526,"202210",16,16,93.5
"3394",8274526,"202215",3,3,96.5
"3395",8274526,"202220",17,17,113.5
"3396",8274526,"202230",3,3,116.5
"3397",8274526,"202310",13,13,129.5
"3398",8274526,"202320",16,16,145.5
"3399",8275768,"201930",6,6,6
"3400",8275768,"202010",15,21,27
"3401",8275768,"202020",13,13,40
"3402",8275768,"202110",13,13,53
"3403",8275768,"202120",15,15,68
"3404",8275768,"202210",12,12,80
"3405",8275768,"202220",15,15,95
"3406",8275768,"202310",12,12,107
"3407",8275768,"202320",12,12,119
"3408",8275768,"202410",0,0,119
"3409",8275768,"202415",0,0,119
"3410",8275768,"202420",0,0,119
"3411",8275990,"202010",15,15,15
"3412",8275990,"202015",3,3,18
"3413",8275990,"202020",15,15,33
"3414",8275990,"202110",14,14,47
"3415",8275990,"202120",15,15,62
"3416",8275990,"202210",15,15,77
"3417",8275990,"202215",6,6,83
"3418",8275990,"202220",12,12,95
"3419",8275990,"202230",3,3,98
"3420",8275990,"202310",15,15,113
"3421",8275990,"202320",18,18,131
"3422",8276788,"202010",18,18,18
"3423",8276788,"202020",17,17,35
"3424",8276788,"202110",19,19,54
"3425",8276788,"202120",18,18,72
"3426",8276788,"202210",17,20,92
"3427",8276788,"202220",15,15,107
"3428",8276788,"202230",0,0,107
"3429",8276788,"202310",20,20,127
"3430",8276788,"202320",21,21,148
"3431",8276875,"202010",16,16,16
"3432",8276875,"202020",17,17,33
"3433",8276875,"202110",18,18,51
"3434",8276875,"202120",16,16,67
"3435",8276875,"202210",19,19,86
"3436",8276875,"202220",19,19,105
"3437",8276875,"202230",0,0,105
"3438",8276875,"202310",18,21,126
"3439",8276875,"202320",19,19,145
"3440",8276925,"202010",16,16,16
"3441",8276925,"202020",14,14,30
"3442",8276925,"202110",15,15,45
"3443",8276925,"202120",12,12,57
"3444",8276925,"202210",15,15,72
"3445",8276925,"202220",15,15,87
"3446",8276925,"202310",18,18,105
"3447",8276925,"202320",21,21,126
"3448",8277031,"202010",16,16,16
"3449",8277031,"202020",17,17,33
"3450",8277031,"202210",17,17,50
"3451",8277031,"202220",19,19,69
"3452",8277031,"202230",0,0,69
"3453",8277031,"202310",21,21,90
"3454",8277031,"202320",12,15,105
"3455",8277031,"202330",0,0,105
"3456",8277031,"202410",21,21,126
"3457",8277031,"202420",17,20,146
"3458",8277355,"202010",14,39,39
"3459",8277355,"202020",16,16,55
"3460",8277355,"202110",0,10,NA
"3461",8277355,"202120",15,15,80
"3462",8277355,"202210",15,15,95
"3463",8277355,"202220",15,15,110
"3464",8277355,"202310",15,15,125
"3465",8277355,"202320",12,12,137
"3466",8277355,"202410",14,14,151
"3467",8277469,"202010",14,14,14
"3468",8277469,"202020",11,11,25
"3469",8277469,"202030",0,0,25
"3470",8277469,"202110",15,15,40
"3471",8277469,"202120",12,12,52
"3472",8277469,"202210",12,12,64
"3473",8277469,"202220",12,12,76
"3474",8277469,"202310",9,9,85
"3475",8277469,"202315",6,6,91
"3476",8277469,"202320",16,16,107
"3477",8277469,"202330",3,3,110
"3478",8277469,"202410",16,16,126
"3479",8278735,"202010",17,17,17
"3480",8278735,"202020",14,14,31
"3481",8278735,"202030",0,18,NA
"3482",8278735,"202110",18,18,67
"3483",8278735,"202120",18,18,85
"3484",8278735,"202210",20,20,105
"3485",8278735,"202220",21,21,126
"3486",8278735,"202230",0,0,126
"3487",8278735,"202310",14,14,140
"3488",8278739,"202010",11,11,11
"3489",8278739,"202020",20,20,31
"3490",8278739,"202110",15,15,46
"3491",8278739,"202120",17,17,63
"3492",8278739,"202210",12,12,75
"3493",8278739,"202220",18,18,93
"3494",8278739,"202230",0,0,93
"3495",8278739,"202310",15,15,108
"3496",8278739,"202320",9,9,117
"3497",8279077,"202010",15,39,39
"3498",8279077,"202020",12,12,51
"3499",8279077,"202110",16,16,67
"3500",8279077,"202115",3,3,70
"3501",8279077,"202120",16,16,86
"3502",8279077,"202210",15,15,101
"3503",8279077,"202220",15,15,116
"3504",8279077,"202310",15,15,131
"3505",8279077,"202315",6,6,137
"3506",8279077,"202320",12,12,149
"3507",8279285,"202010",14,34,34
"3508",8279285,"202020",14,14,48
"3509",8279285,"202030",0,5,NA
"3510",8279285,"202110",15,15,68
"3511",8279285,"202120",12,12,80
"3512",8279285,"202130",0,0,80
"3513",8279285,"202210",6,6,86
"3514",8279285,"202215",6,6,92
"3515",8279285,"202220",15,15,107
"3516",8279285,"202230",9,9,116
"3517",8279285,"202310",16,16,132
"3518",8279285,"202315",3,3,135
"3519",8279285,"202320",18,18,153
"3520",8279703,"202010",17,20,20
"3521",8279703,"202020",18,18,38
"3522",8279703,"202110",19,19,57
"3523",8279703,"202115",3,3,60
"3524",8279703,"202120",18,18,78
"3525",8279703,"202130",3,6,84
"3526",8279703,"202210",16,16,100
"3527",8279703,"202220",0,16,116
"3528",8279703,"202230",6,6,122
"3529",8279703,"202310",18,18,140
"3530",8279703,"202320",18,18,158
"3531",8280063,"202010",15,15,15
"3532",8280063,"202015",3,3,18
"3533",8280063,"202020",15.5,15.5,33.5
"3534",8280063,"202110",15,15,48.5
"3535",8280063,"202115",3,3,51.5
"3536",8280063,"202120",13,13,64.5
"3537",8280063,"202130",9,9,73.5
"3538",8280063,"202210",15,15,88.5
"3539",8280063,"202215",3,3,91.5
"3540",8280063,"202220",18,18,109.5
"3541",8280063,"202230",6,6,115.5
"3542",8280063,"202310",15,15,130.5
"3543",8280063,"202315",3,3,133.5
"3544",8280063,"202320",13,13,146.5
"3545",8280174,"202010",17,25,25
"3546",8280174,"202020",15.5,15.5,40.5
"3547",8280174,"202110",12,12,52.5
"3548",8280174,"202120",15,15,67.5
"3549",8280174,"202210",12,15,82.5
"3550",8280174,"202220",12,12,94.5
"3551",8280174,"202230",3,3,97.5
"3552",8280174,"202310",15,15,112.5
"3553",8280174,"202320",16,16,128.5
"3554",8280433,"202010",18,45,45
"3555",8280433,"202020",14,14,59
"3556",8280433,"202110",18,18,77
"3557",8280433,"202120",18,18,95
"3558",8280433,"202210",19,19,114
"3559",8280433,"202220",18,18,132
"3560",8280433,"202310",15,15,147
"3561",8280433,"202320",15,15,162
"3562",8280700,"202010",15,18,18
"3563",8280700,"202015",3,3,21
"3564",8280700,"202020",14,14,35
"3565",8280700,"202110",16,16,51
"3566",8280700,"202115",3,3,54
"3567",8280700,"202120",15,15,69
"3568",8280700,"202210",15,15,84
"3569",8280700,"202215",3,3,87
"3570",8280700,"202220",15,15,102
"3571",8280700,"202310",17,17,119
"3572",8280700,"202315",3,3,122
"3573",8280700,"202320",12,12,134
"3574",8281275,"202010",18,33,33
"3575",8281275,"202020",17,17,50
"3576",8281275,"202110",15,15,65
"3577",8281275,"202115",3,3,68
"3578",8281275,"202120",15,15,83
"3579",8281275,"202210",19,19,102
"3580",8281275,"202220",20,20,122
"3581",8281275,"202230",3,6,128
"3582",8281275,"202310",19,19,147
"3583",8281275,"202315",3,3,150
"3584",8281275,"202320",15,15,165
"3585",8281767,"202010",17,26,26
"3586",8281767,"202020",10,10,36
"3587",8281767,"202110",6,6,42
"3588",8281767,"202115",3,3,45
"3589",8281767,"202120",0,0,45
"3590",8281767,"202210",9,9,54
"3591",8281767,"202220",12,12,66
"3592",8281767,"202310",15,15,81
"3593",8281767,"202315",3,3,84
"3594",8281767,"202320",16,19,103
"3595",8281767,"202410",14,14,117
"3596",8281767,"202415",3,3,120
